Hotel,Average_Rating
BEST WESTERN PLUS Carlyle Inn,4.36697247706422
BEST WESTERN PLUS Carriage Inn,4.133333333333334
BEST WESTERN PLUS Cecil Field Inn & Suites,4.214285714285714
BEST WESTERN PLUS Charlotte/Matthews,3.625
BEST WESTERN PLUS Columbus North,2.942857142857143
BEST WESTERN PLUS Dallas Hotel & Conference Center,3.9842105263157896
BEST WESTERN PLUS Denver Hotel,3.6984126984126986
BEST WESTERN PLUS Downtown Inn & Suites Houston,4.765625
BEST WESTERN PLUS Dragon Gate Inn,3.3263157894736843
BEST WESTERN PLUS Eagle Rock Inn,4.096774193548387
BEST WESTERN PLUS Executive Inn,4.050209205020921
BEST WESTERN PLUS Fiesta Inn,4.243243243243243
BEST WESTERN PLUS Franklin Park Suites - Polaris,3.6530612244897958
BEST WESTERN PLUS Gen X Inn,4.092105263157895
BEST WESTERN PLUS Hacienda Hotel Old Town,4.0230263157894735
BEST WESTERN PLUS Hill Country Suites,4.184210526315789
BEST WESTERN PLUS Hollywood Hills Hotel,4.129496402877698
BEST WESTERN PLUS Hospitality House,4.4485981308411215
BEST WESTERN PLUS Hotel & Conference Center,3.857142857142857
BEST WESTERN PLUS Independence Park Hotel,4.392727272727273
BEST WESTERN PLUS InnSuites Phoenix Hotel & Suites,4.349514563106796
BEST WESTERN PLUS Island Palms Hotel & Marina,4.491336633663367
BEST WESTERN PLUS Lanai Garden Inn and Suites,3.52
BEST WESTERN PLUS Mikado Hotel,3.619047619047619
BEST WESTERN PLUS Northwest Inn & Suites,3.230769230769231
BEST WESTERN PLUS Palo Alto Inn & Suites,4.636363636363637
BEST WESTERN PLUS Pioneer Square Hotel,4.605128205128205
BEST WESTERN PLUS Port Columbus,4.133333333333334
BEST WESTERN PLUS Posada Ana Inn - Medical Center,4.4
BEST WESTERN PLUS Queens Court Hotel,3.4468085106382977
BEST WESTERN PLUS River North Chicago Downtown Hotel,4.250996015936255
BEST WESTERN PLUS Roundhouse Suites,4.066666666666666
BEST WESTERN PLUS Royal Palace Inn & Suites,3.9153846153846152
BEST WESTERN PLUS Sam Houston Inn & Suites,4.2
BEST WESTERN PLUS San Antonio East Inn & Suites,4.5
BEST WESTERN PLUS San Diego / Miramar Hotel,3.9565217391304346
BEST WESTERN PLUS Seaport Inn Downtown,4.3991031390134525
BEST WESTERN PLUS Sterling Hotel & Suites,3.4390243902439024
BEST WESTERN PLUS Sunset Suites - Riverwalk,4.671586715867159
BEST WESTERN PLUS Tuscan Inn at Fisherman's Wharf,4.469710272168569
BEST WESTERN PLUS Westchase Mini-Suites,4.816666666666666
BEST WESTERN Phoenix I-17 MetroCenter Inn,4.195121951219512
BEST WESTERN Plaza Hotel & Suites at Medical Center Houston,3.962962962962963
BEST WESTERN Plus Cabrillo Garden Inn,4.338983050847458
BEST WESTERN Plus Envy Hotel,3.1538461538461537
BEST WESTERN Plus Hawthorne Terrace Hotel,4.450617283950617
BEST WESTERN Posada Ana Inn-Airport,4.208333333333333
BEST WESTERN Seven Seas,3.711764705882353
BEST WESTERN Suites,3.5454545454545454
BEST WESTERN Sunland Park Inn,3.3
BEST WESTERN The Hotel California,4.038461538461538
BEST WESTERN Travelers Inn,3.7857142857142856
BEST WESTERN University Hotel-Boston/Brighton,3.574074074074074
BEST WESTERN Windsor Pointe Hotel & Suites,4.619047619047619
BEST WESTERN Windsor Suites,3.25
BEST WESTERN Woodland Hills Inn,4.093333333333334
BEST WESTERN Yacht Harbor Hotel,4.037634408602151
BLVD Hotel & Suites,2.5865384615384617
Bahia Resort Hotel,3.7944297082228116
Balboa Park Inn,4.626794258373206
Baldwin Hotel,4.36322869955157
Baltimore Marriott Inner Harbor at Camden Yards,4.348936170212766
Baltimore Marriott Waterfront,4.529021558872305
Bar X Motel,1.0
Baroness Hotel,3.230769230769231
Barton Creek Resort & Spa,4.319277108433735
Bay Bridge Inn,3.657142857142857
Bay Club Hotel & Marina,4.499068901303538
Bay Inn and Suites,3.4242424242424243
Baymeadows Inn & Suites,1.826086956521739
Baymont Inn & Suites Austin South,3.2545454545454544
Baymont Inn & Suites Dallas Love Field,4.722222222222222
Baymont Inn & Suites Fort Worth South,3.7058823529411766
Baymont Inn & Suites Houston,3.8076923076923075
Baymont Inn & Suites Houston East,3.5714285714285716
Baymont Inn & Suites Indianapolis South,4.509803921568627
Baymont Inn & Suites Indianapolis West,4.264705882352941
Baymont Inn & Suites Memphis East,2.8
Baymont Inn Austin North / Austin Highland Mall,2.7555555555555555
Baymont Inn Columbus North,2.3846153846153846
Baymont Inn Houston Hobby Airport,2.8780487804878048
Baymont Inn and Suites Charlotte-Airport,2.4814814814814814
Baymont Inn and Suites Columbus at Rickenbacker,4.338709677419355
Baymont Inn and Suites Denver International Airport,4.454212454212454
Baymont Inn and Suites Houston I-45 North,3.4166666666666665
Baymont Inn and Suites Indianapolis,4.320754716981132
Baymont San Antonio Wurzbach / Medical Center,2.4358974358974357
Beach Haven Inn,3.3088235294117645
Beach Motel,2.090909090909091
Beachcomber Shores,3.2666666666666666
Beacon Hill Hotel and Bistro,4.414285714285715
Beacon Hotel & Corporate Quarters,4.229299363057325
Beck's Motor Lodge,3.596774193548387
Bedford Hotel,3.7341513292433537
Beekman Apartments,2.0
Beekman Tower Hotel,3.5977443609022557
Bel-Air Motel,1.0
Belair Hotel,2.75
Belcaro Motel,4.0
Belltown Inn,4.358585858585859
Bellwood Hotel,3.4
Belmont Hotel,4.093220338983051
Belnord Hotel,3.783300198807157
Beresford Arms,4.053191489361702
Best Hotel,4.0
Best Inn,1.8
Best Inn Hollywood,3.7088607594936707
Best USA Inn,1.0
Best Value Inn & Suites Houston,5.0
Best Value Inn Austin South,2.6
Best Value Inn of San Antonio/Kirby,1.0
Best West Inn Downtown,3.888888888888889
Best Western PLUS President Hotel at Times Square,3.4726027397260273
Best Western Plus - North Houston Inn & Suites,4.0
Best Western Plus Denver International Airport Inn & Suites,4.285714285714286
Beverly Garland's Holiday Inn,4.373793103448276
Beverly Hills Plaza Hotel,4.277777777777778
Beverly Inn,2.4857142857142858
Beverly Laurel Motor Hotel,3.6850393700787403
Bevonshire Lodge Motel,2.3846153846153846
Biltmore Hotel,3.5
Biltmore Suites Hotel,2.72
Blue Moon Hotel,4.497816593886463
Boston Common Hotel and Conference Center,3.283582089552239
Boston Harbor Hotel,4.818725099601593
Boston Hotel Buckminster,3.6017191977077365
Boston Marriott Copley Place,4.3464285714285715
Boston Marriott Long Wharf,4.417322834645669
Box Tree Inn,3.0
Bradley Motel,1.0
Braeswood Hotel & Convention Center,
Brentwood Inn,2.3333333333333335
Brickyard Crossing Golf Resort and Inn,3.0
Bridgemont Residence Inn,5.0
Bristol Hotel,4.494033412887828
Britt Scripps Inn,4.861538461538461
Broadway Hotel and Hostel,3.6859205776173285
Broadway Plaza Hotel,4.280534351145038
Broadway Plaza Motel,1.625
Broadway at Times Square Hotel,4.394566623544631
Brookshire Suites,4.058201058201059
Brookwood Inn - Charlotte,2.375
Buckingham Athletic Club,4.37037037037037
Buckingham Hotel,3.723004694835681
Budget Host Hempstead Inn,4.0
Budget Host Inn,1.95
Budget Host Inn & Suites,1.8
Budget Host Inn Fort Worth,1.0
Budget Inn,2.5384615384615383
Budget Inn Capitol,1.0
Budget Inn Charlotte,2.2857142857142856
Budget Inn Hollywood,1.8636363636363635
Budget Inn Motel,1.5
Budget Lodge Downtown Phoenix,4.726190476190476
Budget Lodge Inn & Suites,
Budget Lodge of Austin,2.0
Budget Lodge of Memphis,1.0
Budget Lodge of Phoenix,2.2666666666666666
Budget Suites of America,2.0833333333333335
Budget Suites of America San Antonio,2.588235294117647
Budget Suites of America-Dallas,2.5454545454545454
Budgetel Inn & Suites,3.3947368421052633
Buena Vista Motor Inn,3.6320754716981134
Bulfinch Hotel Boston,4.011527377521614
CLIFT San Francisco,4.2349841938883035
Cabrillo Inn & Suites Airport,3.8484848484848486
Cadillac Hotel,3.644268774703557
California Suites Hotel,3.86
Cambria Suites,4.7153846153846155
Camelot Inn & Suites,5.0
Cameron Motel,1.0
Camino Real El Paso,3.327272727272727
Camino Real Motel,2.5
Candlewood Suites,3.111111111111111
Candlewood Suites - Austin Arboretum-Northwest,3.566666666666667
Candlewood Suites - Austin South,4.027777777777778
Candlewood Suites - Charlotte University,4.135135135135135
Candlewood Suites - Dallas Market Center,4.595744680851064
Candlewood Suites - Dallas by the Galleria,3.739130434782609
Candlewood Suites - Fort Worth/Fossil Creek,4.333333333333333
Candlewood Suites - Jacksonville,4.133333333333334
Candlewood Suites - San Antonio NW Medical Center,3.125
Candlewood Suites DFW South,4.6875
Candlewood Suites Dallas Park Central,4.5
Candlewood Suites East Merril Road,4.285714285714286
Candlewood Suites El Paso North,4.846153846153846
Candlewood Suites Houston IAH / Beltway 8,4.454545454545454
Candlewood Suites Houston Medical Center,4.052631578947368
Candlewood Suites Houston NW - Willowbrook,4.923076923076923
Candlewood Suites Houston West,3.7
Candlewood Suites Houston Westchase,3.6923076923076925
Candlewood Suites Houston by the Galleria,3.3513513513513513
Candlewood Suites Houston-At Citycentre-Energy Corridor,3.8
Candlewood Suites Houston/Clear Lake,3.6666666666666665
Candlewood Suites I-10 East,4.833333333333333
Candlewood Suites Indianapolis,4.5
Candlewood Suites Indianapolis Airport,4.0476190476190474
Candlewood Suites Indianapolis Dwtn Medical Dist,4.228070175438597
Candlewood Suites Indianapolis East,4.083333333333333
Candlewood Suites Indianapolis Northwest,4.857142857142857
Candlewood Suites Memphis,3.933333333333333
Candlewood Suites New York City Times Square,4.4650735294117645
Candlewood Suites Phoenix,4.34375
Candlewood Suites Polaris,4.076923076923077
Candlewood Suites San Antonio Downtown,4.611111111111111
Candlewood Suites San Antonio N - Stone Oak Area,3.870967741935484
Candlewood Suites San Antonio NW Near Seaworld,3.9411764705882355
Candlewoods Suites Medical Center,5.0
Canterbury Hotel,4.330097087378641
Capital Hilton,4.107038123167156
Capital Inn,3.6666666666666665
Capitol Hill Hotel,4.246268656716418
Capitol Skyline Hotel,3.9046153846153846
Capri Motel,3.606060606060606
Caravelle Inn & Suites,2.3333333333333335
Carefree Inn Dallas,3.6666666666666665
Carefree Inn Lackland,2.3962264150943398
Carefree Inn Medical Center,4.104477611940299
Caribbean Cove Hotel & Conference Center,2.96
Carl Hotel,3.652173913043478
"Carlton Hotel, Autograph Collection",4.314565483476132
Carlton Inn Midway,4.477832512315271
Carlyle Suites Hotel,4.647845468053492
Carvi Hotel New York,4.541666666666667
Casablanca Hotel Times Square,4.82673031026253
Cassa Hotel & Residences,4.573673870333988
Castle Inn,4.335555555555556
Casulo Hotel,4.153846153846154
Catamaran Resort Hotel,3.871674491392801
Cavalier's Resort & Conference Center,1.206896551724138
Cecil Hotel,2.618705035971223
Cedarbrook Lodge,4.8997668997669
Central Inn Motel,1.0
Central Loop Hotel,4.273809523809524
Central Park House,2.0
Century Wilshire,2.3076923076923075
Chambers Hotel,4.45945945945946
Champions Lodge,1.0
Chancellor Hotel on Union Square,4.57586512866016
Chandler Inn,4.330561330561331
Channel Inn Hotel,3.179611650485437
Charlesmark Hotel,4.527649769585254
Charlotte Express Inn,2.0833333333333335
Charlotte Inn,1.0
Charlotte Marriott City Center,4.33502538071066
Charlotte Marriott Executive Park,4.173652694610778
Charlotte Marriott SouthPark,4.174311926605505
Chase Suite Hotel El Paso,3.5714285714285716
Chateau Hotel,1.0
Chelsea Hotel,2.8099547511312215
Chelsea Inn - 11th Avenue,1.7142857142857142
Chelsea Inn - 17th Street,3.625
Chelsea Lodge,4.46242774566474
Chelsea Motor Inn,4.402298850574713
Chelsea Pines Inn,4.663288288288288
Chelsea Savoy Hotel,4.035532994923858
Chelsea Star Hotel,3.5104895104895104
Chestnut Hill Hotel,4.255474452554744
Chicago Athletic Association,2.0
Chicago Marriott O'Hare,4.555555555555555
Chicago Marriott at Medical District/UIC,4.338235294117647
Chicago South Loop Hotel,4.2153518123667375
Chicago's Essex Inn,3.8697318007662833
Chinatown Hotel,2.6588235294117646
Chocolat Hostel,2.0054945054945055
Churchill Hotel San Diego,1.0
City Center Hotel,1.9523809523809523
City Center Inn,1.5333333333333334
City Club Hotel,4.379310344827586
City Suites Hotel,4.408450704225352
Civic Center Inn,2.076923076923077
Civic Center Motor Inn,3.8666666666666667
Clarion Hotel,2.466666666666667
Clarion Hotel & Conference Center,2.5
Clarion Hotel & Suites Conference Center,2.4909090909090907
Clarion Hotel Airport,3.1363636363636362
Clarion Hotel Midway Airport,3.225806451612903
Clarion Hotel Park Avenue,3.6357615894039736
Clarion Hotel Phoenix Tech Center,3.6153846153846154
Clarion Hotel Seattle Airport,3.099099099099099
Clarion Inn,4.037383177570093
Clarion Inn & Suites Northwest,3.380952380952381
Clarion Inn Silicon Valley,3.962962962962963
Cliff Inn,2.0
Club Quarters,4.05247376311844
Club Quarters Boston,4.233954451345756
Club Quarters Chicago - Central Loop,4.301927194860814
Club Quarters Chicago -- Wacker at Michigan,4.334862385321101
Club Quarters Midtown,4.045871559633028
Club Quarters San Francisco,4.285223367697594
Club Quarters Wall Street,4.180400890868597
Club Quarters World Trade Center,4.4944649446494465
Club Quarters in Houston,4.195652173913044
"Club Quarters, opposite Rockefeller Center",4.333333333333333
Coast Gateway Hotel,4.058064516129032
Coast Phoenix Sky Harbor Hotel,3.582010582010582
Colonial Inn & Suites,3.3333333333333335
Colonnade Hotel,4.55511811023622
Colony Inn North Hollywood,2.3333333333333335
Columbia Club,3.4242424242424243
Columbus Airport Marriott,4.175675675675675
Columbus Inn & Suites,1.2857142857142858
Columbus Motor Inn,4.469775474956822
Comfort Inn,4.257425742574258
Comfort Inn & Suites,3.5357142857142856
Comfort Inn & Suites Airport,4.178571428571429
Comfort Inn & Suites German Church Road,3.4
Comfort Inn & Suites Greenway Plaza/SW Freeway,2.8333333333333335
Comfort Inn & Suites Hotel Circle / SeaWorld,3.1748633879781423
Comfort Inn & Suites Houston,3.8
Comfort Inn & Suites I-10 Airport,4.8
Comfort Inn & Suites Market Center,3.72972972972973
Comfort Inn & Suites N at Pyramids,3.876923076923077
Comfort Inn & Suites Near Medical Center,3.8536585365853657
Comfort Inn & Suites New York Avenue,3.3421052631578947
Comfort Inn & Suites Seattle,3.2363636363636363
Comfort Inn & Suites West,3.4927536231884058
Comfort Inn & Suites Zoo / SeaWorld Area,4.023460410557185
Comfort Inn & Suites near the AT&T Center,3.6
Comfort Inn - Boston,3.612676056338028
Comfort Inn - Los Angeles / West Sunset Blvd.,3.925
Comfort Inn Airport East,3.111111111111111
Comfort Inn At The Harbor,3.421875
Comfort Inn Central,3.388888888888889
Comfort Inn Central Park West,3.290556900726392
Comfort Inn Chelsea,3.7413793103448274
Comfort Inn Convention Center,3.6717557251908395
Comfort Inn Denver International Airport,2.736842105263158
Comfort Inn Downtown,4.188559322033898
Comfort Inn Downtown DC / Convention Center,4.194444444444445
Comfort Inn Downtown/Historic Area,3.5463917525773194
Comfort Inn East,4.125
Comfort Inn East Indianapolis,3.4444444444444446
Comfort Inn Executive Park,3.452830188679245
Comfort Inn Fiesta Park Area,3.5294117647058822
Comfort Inn Gaslamp / Convention Center,4.050561797752809
Comfort Inn Houston,3.0714285714285716
Comfort Inn Hwy. 290/NW,4.2
Comfort Inn Lower East Side,4.541666666666667
Comfort Inn Manhattan,3.8793565683646114
Comfort Inn Manhattan Bridge,4.458333333333333
Comfort Inn Memphis,3.185185185185185
Comfort Inn Near Hollywood Walk of Fame,3.76056338028169
Comfort Inn Near Old Town Pasadena - Eagle Rock,4.203703703703703
Comfort Inn Near SeaWorld,4.078947368421052
Comfort Inn Near Universal Studios Hollywood,3.5980392156862746
Comfort Inn Near Warner Center,3.3529411764705883
Comfort Inn New York City,4.0
Comfort Inn North,3.7022900763358777
Comfort Inn North Polaris,4.306451612903226
Comfort Inn Phoenix,3.4166666666666665
Comfort Inn Phoenix West,4.325
Comfort Inn South,2.6875
Comfort Inn Times Square South,4.034013605442177
Comfort Inn Times Square West,4.225409836065574
Comfort Inn West,4.3125
Comfort Inn and Suites near Universal Studios,4.017241379310345
Comfort Inn by the Bay,3.8498659517426272
Comfort Suites,4.555749128919861
Comfort Suites - Columbus / Clara St,3.7
Comfort Suites - Columbus / Keim Circle,3.71875
Comfort Suites - Near the Galleria,3.7333333333333334
Comfort Suites Airport,3.831730769230769
Comfort Suites Airport North,4.0625
Comfort Suites Alamo/Riverwalk,4.680672268907563
Comfort Suites Austin Airport,3.727272727272727
Comfort Suites Baymeadows,4.046511627906977
Comfort Suites Bush Intercontinental Airport,3.923076923076923
Comfort Suites Charlotte Northlake,4.56
Comfort Suites City Centre,4.442857142857143
Comfort Suites Conference Center,5.0
Comfort Suites Dallas,4.5
Comfort Suites Denver International Airport,3.904109589041096
Comfort Suites Downtown South,3.08
Comfort Suites East Broad at 270,4.896551724137931
Comfort Suites Fort Worth,4.769230769230769
Comfort Suites Hobby Airport Houston,4.458333333333333
Comfort Suites I-15 Miramar,3.8181818181818183
Comfort Suites I-240 East-Airport,3.2403846153846154
Comfort Suites Indianapolis,4.84
Comfort Suites Indianapolis Airport,4.506666666666667
Comfort Suites Jacksonville,4.545454545454546
Comfort Suites Jacksonville I-295,4.593220338983051
Comfort Suites Mission Valley,3.126865671641791
Comfort Suites NW Lakeline,4.25
Comfort Suites Near Seaworld,4.333333333333333
Comfort Suites North,3.823529411764706
Comfort Suites North IH 35,4.3125
Comfort Suites Park Central,3.5714285714285716
Comfort Suites Phoenix / MetroCenter,4.241379310344827
Comfort Suites San Antonio NW Near Six Flags,4.540983606557377
Comfort Suites San Antonio at Rittiman,3.918918918918919
Comfort Suites Stone Oak,4.5777777777777775
Comfort Suites University Area,3.5833333333333335
Comfort Suites West Energy Corridor,4.1875
Comfort Suites Westchase,4.421052631578948
Comfort Suites Willowbrook / Technology Corridor,3.6666666666666665
Comfort Suites at Lake Worth,4.0
Commodore Hotel,1.0
Congress Plaza Hotel,3.176271186440678
Conrad Chicago,4.822104466313399
Conrad Indianapolis,4.741496598639456
Conrad New York,4.752851711026616
Constitution Inn,3.6107784431137726
Continental Inn,4.555555555555555
Continental Plaza Seattle,3.0
Conwell Inn,4.193181818181818
Cooper Hotel & Conference Center,4.823529411764706
Copley House,3.185185185185185
Copley Square Hotel,4.640599001663894
Coral Motel,4.4
Coral Sands Motel,3.9186991869918697
Corktown Inn,2.4814814814814814
Cornell Hotel de France,4.288135593220339
Cosmopolitan Hotel - Tribeca,4.411764705882353
Country Garden Inn and Suites,4.0
Country Hearth Inn Charlotte,1.4444444444444444
Country Hearth Inn Indianapolis,1.8
Country Hearth Inn Jacksonville Airport,1.8571428571428572
Country Hearth Inn San Francisco,3.735294117647059
Country Inn & Suites By Carlson Austin-North,3.3333333333333335
Country Inn & Suites By Carlson Indianapolis-South,2.891891891891892
"Country Inn & Suites By Carlson San Antonio Airport, TX",4.556962025316456
"Country Inn & Suites By Carlson, Charlotte - I-85 Airport",3.4683544303797467
"Country Inn & Suites By Carlson, Denver International Airport",4.7458677685950414
"Country Inn & Suites By Carlson, Jacksonville",4.555555555555555
"Country Inn & Suites By Carlson, San Diego North",4.564655172413793
