Hotel,Average_Rating
Drury Inn & Suites San Antonio Northeast,4.173913043478261
Drury Inn & Suites San Antonio Northwest Medical Center,4.17948717948718
Drury Inn Denver East,3.704225352112676
Drury Inn Indianapolis,4.218181818181818
Drury Plaza Hotel Riverwalk,4.706443914081145
Drury Plaza Hotel San Antonio North,4.4
Duane Street Hotel,4.468354430379747
Dunes Inn - Sunset,3.9384615384615387
Dunes Inn - Wilshire,3.4
Dunhill Hotel,4.843478260869565
Dylan Hotel,4.5625
E Z 8 Motel -San Jose II,4.0
E-Z 8 Motel Old Town,3.0
EZ 8 Motel Airporter,4.0
EZ Inn Motel,3.0
East 73rd and York Ave Apartment,3.8333333333333335
East Bridge,3.0
East Suites Hotel Columbus,2.1904761904761907
East West Suites,4.333333333333333
Eastgate Tower,4.281542056074766
Ebony Inn Motel,3.909090909090909
Econo Lodge,2.735294117647059
Econo Lodge - Jacksonville,3.0
Econo Lodge Airport,3.426470588235294
Econo Lodge Austin,3.5
Econo Lodge Brice Road,2.6666666666666665
Econo Lodge Central San Antonio,4.0
Econo Lodge Coliseum Area,2.5
Econo Lodge Dallas Airport North,1.5
Econo Lodge Downtown,3.3333333333333335
Econo Lodge Downtown Memphis,4.0375
Econo Lodge East,2.5714285714285716
Econo Lodge Houston Lobby,3.5
Econo Lodge Indianapolis,3.3
Econo Lodge Inn & Suites,3.8095238095238093
Econo Lodge Inn & Suites Charlotte Airport,3.7435897435897436
Econo Lodge Inn & Suites Coliseum,2.6666666666666665
Econo Lodge Inn & Suites Fiesta Park,3.933333333333333
Econo Lodge Medical Center,3.625
Econo Lodge SeaTac Airport,2.888888888888889
Econo Lodge Times Square,4.708661417322834
EconoLodge,3.511111111111111
Economy Inn Austin,4.0
Economy Inn Hollywood,3.4285714285714284
Economy Inn Motel,5.0
Economy Inn Presidio,3.4210526315789473
Economy Inn San Antonio,3.0
Edison Hotel Times Square,4.837231968810916
Edwardian San Francisco Hotel,3.696296296296296
Eighth Avenue Inn,3.1515151515151514
Eilan Hotel Resort & Spa,4.592105263157895
El Cortez,4.0
El Paso Inn,3.0
El Paso Marriott,4.301369863013699
El Paso Suites Hotel,3.75
El Paso West Travelodge,3.736842105263158
El Patio Inn,2.8666666666666667
El Tropicano Riverwalk Hotel,3.5295774647887326
Elan Hotel Los Angeles,4.4930693069306935
Element by Westin Houston Vintage Park,4.171428571428572
Eliot Hotel,4.604081632653061
Elk Hotel,5.0
Elvis Presley's Heartbreak Hotel,4.3487544483985765
Embassy Suites Austin - Downtown/Town Lake Austin Texas,4.36231884057971
Embassy Suites Boston Logan Airport,4.062200956937799
Embassy Suites Chevy Chase Pavilion,4.646288209606987
Embassy Suites Columbus - Airport,4.483050847457627
Embassy Suites Dallas - Near the Galleria,4.24
Embassy Suites Denver - Downtown / Convention Center,4.861650485436893
Embassy Suites Denver - Southeast,3.8588235294117648
Embassy Suites Denver-International Airport,4.333333333333333
Embassy Suites Fort Worth Downtown,4.802884615384615
Embassy Suites Hotel Austin - Arboretum,4.464
Embassy Suites Hotel Austin Central,3.752212389380531
Embassy Suites Hotel Charlotte,3.8227848101265822
Embassy Suites Hotel Chicago Downtown,4.7221206581352835
Embassy Suites Hotel Chicago Downtown Lakefront,4.599236641221374
Embassy Suites Hotel Columbus,4.073394495412844
Embassy Suites Hotel Dallas - Park Central Area,3.36144578313253
Embassy Suites Hotel Dallas Love Field,4.268115942028985
Embassy Suites Hotel Dallas-Market Center,3.8333333333333335
Embassy Suites Hotel Denver - Aurora,3.686868686868687
Embassy Suites Hotel Jacksonville - Baymeadows,3.729032258064516
Embassy Suites Hotel Phoenix Biltmore,4.45578231292517
Embassy Suites Hotel Phoenix-North,3.5876288659793816
Embassy Suites Hotel San Antonio International Airport,4.1946902654867255
Embassy Suites Hotel San Antonio Northwest / I-10,3.75
"Embassy Suites Hotel Washington, D.C.",4.31201044386423
Embassy Suites Houston - Energy Corridor,4.451923076923077
Embassy Suites Houston - Near the Galleria,4.522222222222222
Embassy Suites Houston Downtown,4.663934426229508
Embassy Suites Indianapolis - Downtown,4.52317880794702
Embassy Suites Indianapolis North,4.247747747747748
Embassy Suites LAX North,4.289398280802292
Embassy Suites Memphis,4.1953125
Embassy Suites Philadelphia - Airport,3.9908256880733943
Embassy Suites Philadelphia - Center City,4.422391857506361
Embassy Suites Phoenix Airport at 24th Street,3.301470588235294
Embassy Suites Phoenix-Scottsdale,4.282258064516129
Embassy Suites Riverwalk,4.570866141732283
Embassy Suites San Diego - La Jolla,4.334645669291339
Embassy Suites San Diego Bay - Downtown,4.560773480662983
Embassy Suites Seattle - Tacoma International Airport,3.8449612403100777
Embassy Suites Washington-Convention Center,4.454844006568145
Empire Hotel,4.568364611260054
Empire Roof,3.3333333333333335
Encore Express Hotel,3.707692307692308
Encore Motel,3.75
Ensenada Court Condo,5.0
Envoy Club Suites,3.5584415584415585
Equity Point New York @ Times Square,4.850785340314136
Esplanade,4.5
Essex Hotel,5.0
Eurostars Wall Street,3.918032786885246
Eventi - a Kimpton Hotel,4.429218573046432
Everspring Inn,2.909090909090909
Excelsior Hotel,4.4963235294117645
Executive Apartments,4.75
Executive Extended Stay Suites and Hotel,3.8
Executive Hotel Pacific,4.4361948955916475
Executive Hotel Vintage Court,4.510028653295129
Executive Inn,3.0
Executive Inn & Suites Houston,2.5
Executive Inn San Jose,2.75
Executive Lodging at 3000 Sage,5.0
Extend A Suites-San Antonio,4.0
Extend a Suites Indianapolis,4.375
Extended Stay America,4.0
Extended Stay America - Austin - Arboretum,3.8125
Extended Stay America - Austin - Arboretum - North,3.814814814814815
Extended Stay America - Austin - Arboretum - South,3.8
Extended Stay America - Austin - Downtown - 6th St.,4.634146341463414
Extended Stay America - Austin - Downtown - Town Lake,4.205882352941177
Extended Stay America - Austin - North Central,2.5833333333333335
Extended Stay America - Austin - Northwest - Lakeline Mall,4.0
Extended Stay America - Austin - Northwest - Research Park,3.652173913043478
Extended Stay America - Austin - Round Rock - South,3.3333333333333335
Extended Stay America - Austin - Southwest,3.6666666666666665
Extended Stay America - Charlotte - Airport,3.0
Extended Stay America - Charlotte - Pineville - Park Rd.,4.142857142857143
Extended Stay America - Charlotte - Pineville - Pineville Matthews Rd.,4.4
Extended Stay America - Charlotte - Tyvola Rd.,3.75
Extended Stay America - Charlotte - Tyvola Rd. - Executive Park,3.5
Extended Stay America - Charlotte - University Place,2.5
Extended Stay America - Charlotte - University Place - E. McCullough Dr.,5.0
Extended Stay America - Columbus - East,3.1
Extended Stay America - Columbus - Easton,4.136363636363637
Extended Stay America - Columbus - North,3.611111111111111
Extended Stay America - Columbus - Worthington,4.625
Extended Stay America - Dallas - Greenville Ave.,3.4444444444444446
Extended Stay America - Dallas - North - Park Central,4.214285714285714
Extended Stay America - El Paso - Airport,3.4615384615384617
Extended Stay America - Fort Worth - City View,4.0
Extended Stay America - Houston - Galleria - Uptown,4.25
Extended Stay America - Houston - Galleria - Westheimer,4.352941176470588
Extended Stay America - Houston - Greenway Plaza,4.416666666666667
Extended Stay America - Houston - Katy Freeway,4.454545454545454
Extended Stay America - Houston - Katy Freeway - Energy Corridor,4.2
Extended Stay America - Houston - Med. Ctr. - Reliant Pk. - Braeswood Blvd.,4.2682926829268295
Extended Stay America - Houston - Med. Ctr. - Reliant Pk. - Fannin St.,3.5
Extended Stay America - Houston - Northwest,4.478260869565218
Extended Stay America - Houston - Westchase - Richmond,4.3125
Extended Stay America - Houston - Westchase - Westheimer,4.428571428571429
Extended Stay America - Houston - Willowbrook,4.75
Extended Stay America - Houston - Willowbrook - HWY 249,3.923076923076923
Extended Stay America - Indianapolis - Airport,4.0
Extended Stay America - Indianapolis - Castleton,4.2
Extended Stay America - Indianapolis - North - Carmel,4.333333333333333
Extended Stay America - Indianapolis - Northwest - College Park,3.4285714285714284
Extended Stay America - Jacksonville - Butler Blvd.,3.4285714285714284
Extended Stay America - Jacksonville - Riverwalk,2.0
Extended Stay America - Los Angeles - LAX Airport,4.3125
Extended Stay America - Los Angeles - Northridge,4.2
Extended Stay America - Los Angeles - Woodland Hills,4.071428571428571
Extended Stay America - Memphis - Apple Tree,2.6
Extended Stay America - Memphis - Mt. Moriah,3.875
Extended Stay America - Memphis - Poplar Avenue,3.7333333333333334
Extended Stay America - Memphis - Sycamore View,3.4444444444444446
Extended Stay America - Philadelphia - Airport - Bartram Ave.,3.774193548387097
Extended Stay America - Philadelphia - Airport - Tinicum Blvd.,3.4814814814814814
Extended Stay America - Phoenix - Airport,4.0
Extended Stay America - Phoenix - Airport - E. Oak St.,4.117647058823529
Extended Stay America - Phoenix - Biltmore,4.0
Extended Stay America - Phoenix - Chandler,4.0
Extended Stay America - Phoenix - Chandler - E. Chandler Blvd.,3.8333333333333335
Extended Stay America - Phoenix - Deer Valley,3.4166666666666665
Extended Stay America - Phoenix - Metro Center,3.411764705882353
Extended Stay America - Phoenix - Midtown,4.178571428571429
Extended Stay America - San Diego - Hotel Circle,4.545454545454546
Extended Stay America - San Diego - Mission Valley,3.6315789473684212
Extended Stay America - San Diego - Mission Valley - Stadium,4.6
Extended Stay America - San Diego - Sorrento Mesa,4.555555555555555
Extended Stay America - San Jose - Airport,4.0
Extended Stay America - San Jose - Downtown,4.428571428571429
Extended Stay America - San Jose - Edenvale - North,2.75
Extended Stay America - San Jose - Edenvale - South,4.2
Extended Stay America - San Jose - Santa Clara,4.0
Extended Stay America - Seattle - Northgate,3.909090909090909
Extended Stay America-West 86th Street,4.260869565217392
Extended Stay Deluxe - Columbus - Polaris,4.696969696969697
Extended Stay Deluxe - Dallas - Market Center,3.5925925925925926
Extended Stay Deluxe - Fort Worth - City View,4.285714285714286
Extended Stay Deluxe - Fort Worth - Fossil Creek,4.181818181818182
Extended Stay Deluxe - Indianapolis - Airport - W. Southern Ave.,3.7142857142857144
Extended Stay Deluxe - Indianapolis - Northwest - I-465,3.8
Extended Stay Deluxe - Jacksonville - Butler Blvd.,3.6
Extended Stay Deluxe - Jacksonville - Deerwood Park,4.181818181818182
Extended Stay Deluxe - Memphis - Wolfchase Galleria,3.3
Extended Stay Deluxe - San Antonio - Colonnade,4.421052631578948
Fairfield Inn & Suites - Phoenix,4.2063492063492065
Fairfield Inn & Suites Austin Northwest,3.7674418604651163
Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,4.5344827586206895
Fairfield Inn & Suites Baltimore White Marsh,4.675
Fairfield Inn & Suites Charlotte Matthews,4.394736842105263
Fairfield Inn & Suites Chicago Downtown,4.820253164556962
Fairfield Inn & Suites Columbus OSU,4.3
Fairfield Inn & Suites El Paso,4.4
Fairfield Inn & Suites Fort Worth I-30 West Near NAS JRB,4.75
Fairfield Inn & Suites Fort Worth University Drive,4.117647058823529
Fairfield Inn & Suites Houston I-10 West / Energy Corridor,3.5714285714285716
Fairfield Inn & Suites Houston I-45 North,2.3333333333333335
Fairfield Inn & Suites Houston Intercontinental Airport,4.0
Fairfield Inn & Suites Indianapolis Airport,4.08
Fairfield Inn & Suites Indianapolis Downtown,4.618181818181818
Fairfield Inn & Suites Indianapolis East,3.875
Fairfield Inn & Suites Indianapolis Northwest,4.176470588235294
Fairfield Inn & Suites Jacksonville Butler Boulevard,4.378378378378378
Fairfield Inn & Suites Jacksonville West/Chaffee Point,4.214285714285714
Fairfield Inn & Suites Memphis,3.372093023255814
Fairfield Inn & Suites Memphis East,4.2894736842105265
Fairfield Inn & Suites New York Manhattan / Fifth Avenue,4.5036496350364965
Fairfield Inn & Suites New York Manhattan/Chelsea,4.492857142857143
Fairfield Inn & Suites San Antonio Downtown/Alamo Plaza,4.181818181818182
Fairfield Inn & Suites San Antonio North/Stone Oak,3.3333333333333335
Fairfield Inn & Suites San Antonio SeaWorld/Westover Hills,4.64
Fairfield Inn & Suites San Diego Old Town,4.597560975609756
Fairfield Inn & Suites San Jose Airport,4.319587628865979
"Fairfield Inn & Suites Washington, DC / Downtown",4.461538461538462
"Fairfield Inn & Suites Washington, DC/New York Avenue",2.625
Fairfield Inn & Suites by Marriott New York Manhattan / Times Square,4.285714285714286
Fairfield Inn Charlotte Arrowood,4.258064516129032
Fairfield Inn Charlotte/Northlake,4.055555555555555
Fairfield Inn Chicago Midway Airport,3.95
Fairfield Inn Dallas Market Center,3.59375
Fairfield Inn Dallas North,4.384615384615385
Fairfield Inn Dallas Park Central,4.130434782608695
Fairfield Inn Denver Airport,4.46875
Fairfield Inn Denver Cherry Creek,3.8135593220338984
Fairfield Inn Fort Worth Fossil Creek,4.129032258064516
Fairfield Inn Houston / Westchase,4.384615384615385
Fairfield Inn Indianapolis South,3.7857142857142856
Fairfield Inn Jacksonville Airport,4.591836734693878
Fairfield Inn Memphis I-240 & Perkins,3.4166666666666665
Fairfield Inn Philadelphia Airport,3.8666666666666667
Fairfield Inn Phoenix Airport,4.216666666666667
Fairfield Inn Phoenix North,3.64
Fairfield Inn San Antonio Airport/North Star Mall,3.8333333333333335
Fairfield Inn San Antonio Downtown/Market Square,3.7966101694915255
Fairfield Inn and Suites Austin - University Area,3.7058823529411766
Fairfield Inn and Suites Austin North / Parmer Lane,3.75
Fairfield Inn and Suites Austin South,4.1568627450980395
Fairfield Inn and Suites by Marriott Columbus West,4.083333333333333
Fairmont Battery Wharf,4.527377521613833
Fairmont Chicago Millennium Park,4.423611111111111
"Fairmont Heritage Place, Ghirardelli Square",4.767527675276753
Farmer's Daughter Hotel,4.625806451612903
Fiesta Inn & Suites,2.9375
Figueroa Hotel,4.021929824561403
Fitzgerald Hotel Union Square,4.463157894736842
Fitzpatrick Grand Central Hotel,4.734657039711191
Fitzpatrick Manhattan,4.59375
Flatiron Hotel,4.467336683417085
Flatotel,4.671875
Foleys Inn,
Fontaine Inn Downtown / Fairgrounds,3.4
"Fort Harrison State Park Inn, Golf Resort & Conference Center",4.117647058823529
Fort Rapids Indoor Waterpark Resort,3.175595238095238
Fort Worth South,3.5
Four Points By Sheraton Memphis-Southwind,3.4
Four Points by Sheraton,4.217522658610272
Four Points by Sheraton BWI Airport,4.351515151515152
Four Points by Sheraton Charlotte,3.458823529411765
Four Points by Sheraton Chicago Downtown / Magnificent Mile,4.842824601366742
Four Points by Sheraton Columbus Ohio Airport,4.273684210526316
Four Points by Sheraton Denver Southeast,3.75
Four Points by Sheraton Downtown Seattle Center,4.041322314049586
Four Points by Sheraton Houston Hobby Airport,4.072727272727272
Four Points by Sheraton Houston Southwest,3.824561403508772
"Four Points by Sheraton Houston, Memorial City",3.5217391304347827
Four Points by Sheraton Jacksonville Baymeadows,4.114942528735632
Four Points by Sheraton Los Angeles International Airport,4.2647914645974785
Four Points by Sheraton Manhattan Chelsea,4.217054263565892
Four Points by Sheraton Manhattan SoHo Village,4.367521367521367
Four Points by Sheraton Memphis East,3.6904761904761907
Four Points by Sheraton Midtown - Times Square,4.111111111111111
Four Points by Sheraton Philadelphia Airport,3.864864864864865
Four Points by Sheraton Philadelphia City Center,3.969924812030075
Four Points by Sheraton Philadelphia Northeast,3.6770186335403725
Four Points by Sheraton San Antonio Airport,4.361111111111111
Four Points by Sheraton San Antonio Downtown,4.461538461538462
Four Points by Sheraton San Antonio Northwest,4.466666666666667
Four Points by Sheraton San Diego,3.3852459016393444
Four Points by Sheraton San Diego Downtown,3.8684210526315788
Four Points by Sheraton San Jose Downtown,4.5528455284552845
Four Seasons Baltimore,4.8432432432432435
Four Seasons Hotel Austin,4.833734939759037
Four Seasons Hotel Boston,4.866310160427807
Four Seasons Hotel Chicago,4.91358024691358
Four Seasons Hotel Denver,4.799270072992701
Four Seasons Hotel Houston,4.2936507936507935
Four Seasons Hotel Los Angeles at Beverly Hills,4.604743083003952
Four Seasons Hotel New York,4.774193548387097
Four Seasons Hotel Philadelphia,4.560794044665013
Four Seasons Hotel San Francisco,4.684375
Four Seasons Hotel Seattle,4.868794326241135
Four Seasons Washington D.C.,4.682926829268292
Francisco Bay Inn,3.622516556291391
Friendship Hotel,4.4
Galleria Garden Hotel/Apartments,4.5
"Galleria Park, a Joie de Vivre hotel",4.709728867623604
Gansevoort Park Avenue NYC,4.457534246575342
Garden Suites Hotel & Resort,3.8
Gaslamp Plaza Suites,4.732876712328767
Geary Parkway Motel,4.0
George Washington University Inn,4.6234567901234565
Georgetown Hill Inn,3.3
Georgetown Inn,4.536885245901639
Georgetown Suites,4.542735042735043
Georgetown University Hotel and Conference Center,2.9444444444444446
German Village Inn,4.125
Gild Hall - A Thompson Hotel,3.8841463414634148
Golden Green Hotel,2.090909090909091
Golden West,4.5
Golden West Manor Motel,4.0
Goldstar Inn,3.0
Good Nite Inn Mission Valley,1.0
Good Nite Inn Sea World,3.5654761904761907
Good Nite Inn Sylmar,3.5851063829787235
Governor's Inn & Suites,2.230769230769231
Grace Inn Phoenix,3.7857142857142856
Gramercy Park Hotel,4.6856060606060606
Grand Hyatt DFW,4.763473053892215
Grand Hyatt Denver Downtown,4.536723163841808
Grand Hyatt New York,4.710930009587727
Grand Hyatt San Antonio,4.534090909090909
Grand Hyatt San Francisco,4.808049535603715
Grand Hyatt Seattle,4.790035587188612
Grand Hyatt Washington,4.578469520103761
Grand Inn & Suites,4.0
Grant Plaza Hotel,4.47457627118644
Great Highway Motor Inn,4.0
Great Value Inn,3.5
Greektown Casino Hotel,4.5493421052631575
Greenleafe Inn,3.125
Greenway Inn & Suites,3.0476190476190474
Greenwich Hotel,4.619883040935672
Greenwich Inn,3.963855421686747
Guest Inn,3.5
GuestHouse International Suites El Paso,4.512820512820513
HOTEL 52,3.3333333333333335
HYATT House San Jose/Silicon Valley,4.107692307692307
HYATT house Austin/Arboretum,4.360655737704918
HYATT house Charlotte Airport,4.081967213114754
HYATT house Charlotte Center City,4.616883116883117
HYATT house Dallas/Lincoln Park,4.491525423728813
HYATT house Dallas/Uptown,3.9746835443037973
HYATT house Denver Airport,4.389705882352941
HYATT house Houston/Energy Corridor,3.86046511627907
HYATT house Houston/Galleria,4.3076923076923075
HYATT house San Diego/Sorrento Mesa,3.8219178082191783
Habitat Corporate Suites at Presidential Towers,3.9166666666666665
Habitat Suites Hotel,3.3063063063063063
Halcyon Hotel,3.9615384615384617
Hallmark Inn & Suites,3.0
Hamilton Crowne Plaza Hotel,4.4641975308641975
Hamilton Plaza Hotel,2.6666666666666665
Hampton Inn & Suites,2.2
Hampton Inn & Suites Austin @ The University/Capitol,4.533333333333333
Hampton Inn & Suites Austin Cedar Park - Lakeline,4.338983050847458
Hampton Inn & Suites Austin Downtown,4.640625
Hampton Inn & Suites Baltimore Inner Harbor,4.505681818181818
Hampton Inn & Suites Beach Boulevard/Mayo Clinic Area,4.375
Hampton Inn & Suites Boston Crosstown Center,3.1463414634146343
Hampton Inn & Suites Chicago - Downtown,4.666666666666667
Hampton Inn & Suites Columbus Polaris,4.578947368421052
Hampton Inn & Suites Columbus-Easton,4.2560975609756095
Hampton Inn & Suites Dallas/Cockrell Hill I-30,4.3
Hampton Inn & Suites Denver Downtown,4.407407407407407
Hampton Inn & Suites Denver Tech Center,4.384615384615385
Hampton Inn & Suites Denver-Speer Boulevard,4.217948717948718
Hampton Inn & Suites Denver/Airport-Gateway Park,4.666666666666667
Hampton Inn & Suites El Paso West,4.1
Hampton Inn & Suites Fort Worth Fossil Creek,4.241379310344827
Hampton Inn & Suites Fort Worth-West/I-30,3.9565217391304346
Hampton Inn & Suites Ft. Worth Burleson,4.3076923076923075
Hampton Inn & Suites Houston-Bush Intercontinental Airport,4.230769230769231
Hampton Inn & Suites Houston-Cypress Station,4.0
Hampton Inn & Suites Houston-Westchase,4.0
Hampton Inn & Suites Indianapolis-Airport,3.8793103448275863
Hampton Inn & Suites Jacksonville - Bartram Park,4.606896551724138
Hampton Inn & Suites Jacksonville-Airport,4.382352941176471
Hampton Inn & Suites Jacksonville-Southside Blvd-Deerwood Pk,4.578947368421052
Hampton Inn & Suites Los Angeles/Sherman Oaks,3.91044776119403
Hampton Inn & Suites Memphis - Beale Street,4.843835616438356
Hampton Inn & Suites Memphis-Shady Grove Road,4.287234042553192
Hampton Inn & Suites Phoenix Airport South,4.017241379310345
Hampton Inn & Suites Phoenix North / Happy Valley,4.56140350877193
Hampton Inn & Suites San Antonio-Airport,4.439024390243903
Hampton Inn & Suites San Antonio/Northeast I35,3.625
Hampton Inn & Suites Seattle Downtown,4.303418803418803
Hampton Inn - Brookhollow,3.8461538461538463
Hampton Inn 35th St. Empire State Building,4.7095890410958905
Hampton Inn And Suites San Jose,3.3157894736842106
Hampton Inn Austin - Airport,4.12
Hampton Inn Austin - Arboretum Northwest,4.588235294117647
Hampton Inn Austin - North (I-35 & Highway 183),3.9411764705882355
Hampton Inn Austin/Airport Area South,3.6315789473684212
Hampton Inn Baltimore / White Marsh,4.722222222222222
Hampton Inn Baltimore-Downtown-Convention Center,4.67948717948718
Hampton Inn Charlotte - South Park,4.797297297297297
Hampton Inn Charlotte - Uptown,4.450980392156863
Hampton Inn Columbus Airport,4.057142857142857
Hampton Inn Columbus Hamilton,3.0625
Hampton Inn Columbus West,3.9047619047619047
Hampton Inn Dallas North / I-35 East At Walnut Hill,3.3421052631578947
Hampton Inn Denver - International Airport,4.074074074074074
Hampton Inn El Paso-Airport,3.980769230769231
Hampton Inn Ft. Worth - Southwest I-20,3.95
"Hampton Inn Houston - I-10W, Energy Cor",3.6666666666666665
Hampton Inn Houston - Near The Galleria,4.253968253968254
Hampton Inn Houston - Willowbrook Mall,4.1875
Hampton Inn Houston Hobby Airport,4.0588235294117645
Hampton Inn Houston Northwest,4.0
Hampton Inn I-10 West Jacksonville,4.045454545454546
Hampton Inn Indianapolis - NE / Castleton,4.405405405405405
Hampton Inn Indianapolis Dwtn Across from Circle Centre,4.8061224489795915
Hampton Inn Indianapolis Northwest - Park 100,4.256410256410256
Hampton Inn Indianapolis-East,3.6333333333333333
Hampton Inn Indianapolis-South,4.451612903225806
Hampton Inn Jacksonville - I-95 South,3.765957446808511
Hampton Inn Jacksonville East Regency Square,3.9047619047619047
Hampton Inn Jacksonville-Downtown-I-95,4.139240506329114
Hampton Inn Jacksonville-I-295 East/Baymeadows,4.481481481481482
Hampton Inn Madison Square Garden,4.581560283687943
Hampton Inn Manhattan / Times Square South,4.372037914691943
Hampton Inn Manhattan Chelsea,4.476386036960986
Hampton Inn Manhattan-SoHo,4.417558886509636
Hampton Inn Memphis - Southwind,4.0476190476190474
Hampton Inn Memphis-Poplar,3.765625
Hampton Inn Memphis-Walnut Grove/Baptist Hospital East,4.090909090909091
Hampton Inn New York Seaport / Financial District,4.27363184079602
Hampton Inn Philadelphia Convention Center,4.083798882681564
Hampton Inn Philadelphia International Airport,4.15
Hampton Inn Phoenix Airport North,4.488636363636363
Hampton Inn Phoenix Midtown (Downtown Area),4.111111111111111
Hampton Inn Phoenix-Biltmore,4.507042253521127
Hampton Inn Phoenix/Anthem,4.337662337662338
Hampton Inn San Antonio - Northwoods,4.8
Hampton Inn San Antonio Downtown (River Walk),4.244274809160306
Hampton Inn San Antonio NW/Sea World Area,3.08
Hampton Inn San Diego - Downtown,4.018115942028985
Hampton Inn San Diego - Kearny Mesa,3.970873786407767
Hampton Inn San Diego Airport / SeaWorld,3.783606557377049
Hampton Inn San Diego/Del Mar,3.972972972972973
Hampton Inn University Place,4.352941176470588
"Hampton Inn Washington, DC-Convention Center",4.217798594847775
Hampton Inn and Suites Charlotte - Arrowood Rd.,4.2444444444444445
Hampton Inn and Suites Charlotte Airport,4.559322033898305
Hampton Inn and Suites Columbus Downtown,4.6976744186046515
Hampton Inn and Suites Houston Medical Center - Reliant Park,4.298245614035087
Hampton Inn and Suites North Fort Worth - Alliance Airport,4.1923076923076925
Hampton Majestic Chicago Theatre District,4.828516377649326
Handlery Hotel San Diego,3.8436724565756824
Handlery Union Square Hotel,4.755823986194995
Harbor Court Hotel - a Kimpton Hotel,4.632911392405063
Harborside Inn,4.783664459161148
Harborview Inn and Suites,3.642857142857143
Harcourt Hotel,2.4
Hard Rock Hotel Chicago,4.720524017467249
Hard Rock Hotel San Diego,4.821212121212121
Harrington Hotel,4.717948717948718
Hawthorn Suites - Austin South,
Hawthorn Suites By Wyndham Dearborn,3.0588235294117645
Hawthorn Suites by Wyndham - El Paso,4.188118811881188
Hawthorn Suites by Wyndham Airport Columbus East,2.831578947368421
"Hawthorn Suites by Wyndham Austin, Riverside Dr",4.2
Hawthorn Suites by Wyndham Charlotte - Executive Center,4.057142857142857
"Hawthorn Suites by Wyndham Columbus, Keim Circle",4.30188679245283
"Hawthorn Suites by Wyndham Columbus, Zumstein Dr",3.6305732484076434
Hawthorn Suites by Wyndham Dallas Love Field,4.246753246753247
Hawthorn Suites by Wyndham Dallas Park Central,4.2631578947368425
Hawthorn Suites by Wyndham San Antonio Northwest Medical Center,4.2727272727272725
"Hawthorn Suites by Wyndham San Antonio, E Loop",4.076923076923077
Heart O' Chicago Motel,3.7857142857142856
Heart of Texas Motel,2.857142857142857
Hearthside Extended Stay Studios and Suites,
"Helix, a Kimpton Hotel",4.264615384615385
Henderson's Wharf Inn,4.822784810126582
Herald Square Hotel,4.608768971332209
Heritage Inn - Sea World San Diego,3.238095238095238
Highland Gardens Hotel,4.3478260869565215
Hilgard House Hotel,4.745098039215686
Hill Country Inn & Suites,3.57847533632287
Hilton Americas - Houston,4.495412844036697
Hilton Anatole,3.741228070175439
Hilton Austin,4.594724220623501
Hilton Austin Airport,4.0359712230215825
Hilton Baltimore,4.52
Hilton Boston Back Bay,4.570458404074703
Hilton Boston Downtown / Financial District,4.50990990990991
Hilton Boston Logan Airport,4.527093596059113
Hilton Charlotte Center City,4.604444444444445
Hilton Charlotte Executive Park,4.065217391304348
Hilton Charlotte University Place,4.529411764705882
Hilton Checkers Hotel - Los Angeles,4.125506072874494
Hilton Chicago,4.171739130434783
Hilton Chicago O'Hare Airport,4.601113172541744
Hilton Club New York,4.7
Hilton Columbus Downtown,4.75
Hilton Columbus at Easton,4.736363636363636
Hilton Columbus/Polaris,4.632075471698113
Hilton Dallas Lincoln Centre,4.06282722513089
Hilton Dallas Park Cities,4.526315789473684
Hilton Fort Worth,4.54
Hilton Garden Inn Austin Downtown/Convention Center,4.227467811158799
Hilton Garden Inn Austin North,4.315789473684211
Hilton Garden Inn Austin Northwest / Arboretum,3.8958333333333335
Hilton Garden Inn Baltimore / White Marsh,4.58
Hilton Garden Inn Baltimore Inner Harbor,4.5212765957446805
Hilton Garden Inn Charlotte North,4.238095238095238
Hilton Garden Inn Charlotte Uptown,4.233333333333333
Hilton Garden Inn Charlotte/Ayrsley,4.277777777777778
Hilton Garden Inn Chicago Downtown/Magnificent Mile,4.751152073732719
Hilton Garden Inn Columbus Airport,4.0
Hilton Garden Inn Columbus-University Area,4.414634146341464
Hilton Garden Inn Columbus/Polaris,4.573770491803279
Hilton Garden Inn Dallas/Market Center,3.853932584269663
Hilton Garden Inn Denver Cherry Creek,4.355555555555555
Hilton Garden Inn Denver Downtown,4.709844559585492
Hilton Garden Inn Denver Tech Center,3.9859154929577465
Hilton Garden Inn Detroit Downtown,4.36697247706422
Hilton Garden Inn El Paso,4.384615384615385
Hilton Garden Inn El Paso Airport,4.142857142857143
Hilton Garden Inn Fort Worth Alliance Airport,4.5625
Hilton Garden Inn Fort Worth Medical Center,4.341463414634147
Hilton Garden Inn Fort Worth North,3.7291666666666665
Hilton Garden Inn Houston / Bush Intercontinental Airport,4.0754716981132075
Hilton Garden Inn Houston Energy Corridor,4.279569892473118
Hilton Garden Inn Houston Galleria,4.551020408163265
Hilton Garden Inn Houston NW America Plaza,5.0
Hilton Garden Inn Houston Northwest,4.368852459016393
Hilton Garden Inn Houston Westbelt,4.2727272727272725
Hilton Garden Inn Indianapolis Airport,3.682926829268293
Hilton Garden Inn Indianapolis Downtown,4.666666666666667
