Hotel,Average_Rating
Drury Inn & Suites Happy Valley,4.474137931034483
Drury Inn & Suites Houston Hobby,4.176470588235294
Drury Inn & Suites Houston Near The Galleria,4.5
Drury Inn & Suites Houston West,4.580645161290323
Drury Inn & Suites Indianapolis Northeast,4.614906832298137
Drury Inn & Suites Memphis Northeast,4.172727272727273
Drury Inn & Suites Near La Cantera Parkway,4.670588235294118
Drury Inn & Suites Phoenix Airport,4.803921568627451
Drury Inn & Suites Riverwalk,4.472332015810276
Drury Inn & Suites San Antonio Airport,4.216216216216216
Drury Inn & Suites San Antonio North,4.583333333333333
Drury Inn & Suites San Antonio Northeast,4.571428571428571
Drury Inn & Suites San Antonio Northwest Medical Center,4.343434343434343
Drury Inn Denver East,4.127906976744186
Drury Inn Indianapolis,4.615384615384615
Drury Plaza Hotel Riverwalk,4.58759521218716
Drury Plaza Hotel San Antonio North,4.931818181818182
Duane Street Hotel,4.233918128654971
Dunes Inn - Sunset,3.765625
Dunes Inn - Wilshire,2.6944444444444446
Dunhill Hotel,4.569230769230769
Dylan Hotel,3.769716088328076
E Z 8 Motel -San Jose II,3.0
E-Z 8 Motel Old Town,3.5384615384615383
EZ 8 Motel Airporter,4.666666666666667
EZ Inn Motel,4.0
East 73rd and York Ave Apartment,3.1666666666666665
East Bridge,4.0
East Suites Hotel Columbus,2.727272727272727
East West Suites,3.5
Eastgate Tower,4.161866931479643
Ebony Inn Motel,4.166666666666667
Econo Lodge,2.4788732394366195
Econo Lodge - Jacksonville,1.75
Econo Lodge Airport,3.8421052631578947
Econo Lodge Austin,2.823529411764706
Econo Lodge Brice Road,1.8
Econo Lodge Central San Antonio,3.0
Econo Lodge Coliseum Area,2.625
Econo Lodge Dallas Airport North,2.0
Econo Lodge Downtown,3.1714285714285713
Econo Lodge Downtown Memphis,2.8777777777777778
Econo Lodge East,2.5714285714285716
Econo Lodge Houston Lobby,4.0
Econo Lodge Indianapolis,1.8181818181818181
Econo Lodge Inn & Suites,3.3333333333333335
Econo Lodge Inn & Suites Charlotte Airport,3.7111111111111112
Econo Lodge Inn & Suites Coliseum,2.1666666666666665
Econo Lodge Inn & Suites Fiesta Park,3.3684210526315788
Econo Lodge Medical Center,2.6
Econo Lodge SeaTac Airport,2.5517241379310347
Econo Lodge Times Square,3.926056338028169
EconoLodge,3.5319148936170213
Economy Inn Austin,5.0
Economy Inn Hollywood,2.857142857142857
Economy Inn Motel,5.0
Economy Inn Presidio,2.9
Economy Inn San Antonio,2.5
Edison Hotel Times Square,3.5735105015002144
Edwardian San Francisco Hotel,3.509677419354839
Eighth Avenue Inn,2.3947368421052633
Eilan Hotel Resort & Spa,4.402597402597403
El Cortez,3.0
El Paso Inn,3.0
El Paso Marriott,4.011764705882353
El Paso Suites Hotel,3.0
El Paso West Travelodge,3.2
El Patio Inn,2.4
El Tropicano Riverwalk Hotel,3.930591259640103
Elan Hotel Los Angeles,4.6723259762308995
Element by Westin Houston Vintage Park,4.5
Eliot Hotel,4.162544169611308
Elk Hotel,4.0
Elvis Presley's Heartbreak Hotel,3.5508607198748043
Embassy Suites Austin - Downtown/Town Lake Austin Texas,4.064935064935065
Embassy Suites Boston Logan Airport,4.082661290322581
Embassy Suites Chevy Chase Pavilion,4.405109489051095
Embassy Suites Columbus - Airport,4.624
Embassy Suites Dallas - Near the Galleria,4.011627906976744
Embassy Suites Denver - Downtown / Convention Center,4.733905579399142
Embassy Suites Denver - Southeast,4.019607843137255
Embassy Suites Denver-International Airport,4.209677419354839
Embassy Suites Fort Worth Downtown,4.625
Embassy Suites Hotel Austin - Arboretum,4.3428571428571425
Embassy Suites Hotel Austin Central,4.2180451127819545
Embassy Suites Hotel Charlotte,4.010810810810811
Embassy Suites Hotel Chicago Downtown,4.249180327868852
Embassy Suites Hotel Chicago Downtown Lakefront,4.164536741214057
Embassy Suites Hotel Columbus,4.107438016528926
Embassy Suites Hotel Dallas - Park Central Area,3.880434782608696
Embassy Suites Hotel Dallas Love Field,4.466216216216216
Embassy Suites Hotel Dallas-Market Center,3.821138211382114
Embassy Suites Hotel Denver - Aurora,4.455357142857143
Embassy Suites Hotel Jacksonville - Baymeadows,3.6416184971098264
Embassy Suites Hotel Phoenix Biltmore,4.283132530120482
Embassy Suites Hotel Phoenix-North,3.6396396396396398
Embassy Suites Hotel San Antonio International Airport,4.373015873015873
Embassy Suites Hotel San Antonio Northwest / I-10,4.056737588652482
"Embassy Suites Hotel Washington, D.C.",4.32641291810842
Embassy Suites Houston - Energy Corridor,4.609090909090909
Embassy Suites Houston - Near the Galleria,4.225225225225225
Embassy Suites Houston Downtown,4.605839416058394
Embassy Suites Indianapolis - Downtown,3.896551724137931
Embassy Suites Indianapolis North,4.526104417670683
Embassy Suites LAX North,4.063451776649746
Embassy Suites Memphis,4.253521126760563
Embassy Suites Philadelphia - Airport,3.8
Embassy Suites Philadelphia - Center City,3.8436830835117775
Embassy Suites Phoenix Airport at 24th Street,4.0394736842105265
Embassy Suites Phoenix-Scottsdale,4.111111111111111
Embassy Suites Riverwalk,4.253571428571429
Embassy Suites San Diego - La Jolla,4.210714285714285
Embassy Suites San Diego Bay - Downtown,4.068965517241379
Embassy Suites Seattle - Tacoma International Airport,4.006993006993007
Embassy Suites Washington-Convention Center,4.37841726618705
Empire Hotel,3.6334106728538282
Empire Roof,2.3333333333333335
Encore Express Hotel,3.101449275362319
Encore Motel,3.75
Ensenada Court Condo,5.0
Envoy Club Suites,3.0865384615384617
Equity Point New York @ Times Square,4.402298850574713
Esplanade,4.5
Essex Hotel,1.0
Eurostars Wall Street,3.7205882352941178
Eventi - a Kimpton Hotel,4.545722713864307
Everspring Inn,2.076923076923077
Excelsior Hotel,3.504012841091493
Executive Apartments,4.833333333333333
Executive Extended Stay Suites and Hotel,3.5
Executive Hotel Pacific,3.700413223140496
Executive Hotel Vintage Court,3.8256658595641646
Executive Inn,2.5
Executive Inn & Suites Houston,3.0
Executive Inn San Jose,1.8
Executive Lodging at 3000 Sage,1.0
Extend A Suites-San Antonio,4.0
Extend a Suites Indianapolis,4.294117647058823
Extended Stay America,3.0
Extended Stay America - Austin - Arboretum,3.8125
Extended Stay America - Austin - Arboretum - North,3.6666666666666665
Extended Stay America - Austin - Arboretum - South,4.8
Extended Stay America - Austin - Downtown - 6th St.,3.6444444444444444
Extended Stay America - Austin - Downtown - Town Lake,3.2432432432432434
Extended Stay America - Austin - North Central,1.75
Extended Stay America - Austin - Northwest - Lakeline Mall,2.0
Extended Stay America - Austin - Northwest - Research Park,3.4347826086956523
Extended Stay America - Austin - Round Rock - South,3.0
Extended Stay America - Austin - Southwest,4.333333333333333
Extended Stay America - Charlotte - Airport,2.0
Extended Stay America - Charlotte - Pineville - Park Rd.,4.285714285714286
Extended Stay America - Charlotte - Pineville - Pineville Matthews Rd.,3.9375
Extended Stay America - Charlotte - Tyvola Rd.,2.4
Extended Stay America - Charlotte - Tyvola Rd. - Executive Park,4.0
Extended Stay America - Charlotte - University Place,2.0
Extended Stay America - Charlotte - University Place - E. McCullough Dr.,5.0
Extended Stay America - Columbus - East,3.4545454545454546
Extended Stay America - Columbus - Easton,3.260869565217391
Extended Stay America - Columbus - North,3.5
Extended Stay America - Columbus - Worthington,3.4285714285714284
Extended Stay America - Dallas - Greenville Ave.,3.4545454545454546
Extended Stay America - Dallas - North - Park Central,4.066666666666666
Extended Stay America - El Paso - Airport,3.076923076923077
Extended Stay America - Fort Worth - City View,3.3125
Extended Stay America - Houston - Galleria - Uptown,3.357142857142857
Extended Stay America - Houston - Galleria - Westheimer,3.1666666666666665
Extended Stay America - Houston - Greenway Plaza,3.857142857142857
Extended Stay America - Houston - Katy Freeway,4.7272727272727275
Extended Stay America - Houston - Katy Freeway - Energy Corridor,3.8
Extended Stay America - Houston - Med. Ctr. - Reliant Pk. - Braeswood Blvd.,3.1666666666666665
Extended Stay America - Houston - Med. Ctr. - Reliant Pk. - Fannin St.,4.0
Extended Stay America - Houston - Northwest,4.590909090909091
Extended Stay America - Houston - Westchase - Richmond,4.1875
Extended Stay America - Houston - Westchase - Westheimer,4.666666666666667
Extended Stay America - Houston - Willowbrook,5.0
Extended Stay America - Houston - Willowbrook - HWY 249,4.384615384615385
Extended Stay America - Indianapolis - Airport,3.347826086956522
Extended Stay America - Indianapolis - Castleton,3.727272727272727
Extended Stay America - Indianapolis - North - Carmel,3.625
Extended Stay America - Indianapolis - Northwest - College Park,3.142857142857143
Extended Stay America - Jacksonville - Butler Blvd.,3.0
Extended Stay America - Jacksonville - Riverwalk,2.0
Extended Stay America - Los Angeles - LAX Airport,4.0625
Extended Stay America - Los Angeles - Northridge,4.4
Extended Stay America - Los Angeles - Woodland Hills,3.642857142857143
Extended Stay America - Memphis - Apple Tree,2.6666666666666665
Extended Stay America - Memphis - Mt. Moriah,3.75
Extended Stay America - Memphis - Poplar Avenue,3.235294117647059
Extended Stay America - Memphis - Sycamore View,2.85
Extended Stay America - Philadelphia - Airport - Bartram Ave.,3.28125
Extended Stay America - Philadelphia - Airport - Tinicum Blvd.,3.121212121212121
Extended Stay America - Phoenix - Airport,3.6
Extended Stay America - Phoenix - Airport - E. Oak St.,3.5294117647058822
Extended Stay America - Phoenix - Biltmore,2.8846153846153846
Extended Stay America - Phoenix - Chandler,3.142857142857143
Extended Stay America - Phoenix - Chandler - E. Chandler Blvd.,2.6666666666666665
Extended Stay America - Phoenix - Deer Valley,3.0833333333333335
Extended Stay America - Phoenix - Metro Center,2.888888888888889
Extended Stay America - Phoenix - Midtown,3.2
Extended Stay America - San Diego - Hotel Circle,4.090909090909091
Extended Stay America - San Diego - Mission Valley,3.263157894736842
Extended Stay America - San Diego - Mission Valley - Stadium,4.4
Extended Stay America - San Diego - Sorrento Mesa,4.555555555555555
Extended Stay America - San Jose - Airport,3.75
Extended Stay America - San Jose - Downtown,3.2857142857142856
Extended Stay America - San Jose - Edenvale - North,1.5
Extended Stay America - San Jose - Edenvale - South,3.7
Extended Stay America - San Jose - Santa Clara,4.636363636363637
Extended Stay America - Seattle - Northgate,4.181818181818182
Extended Stay America-West 86th Street,3.96
Extended Stay Deluxe - Columbus - Polaris,4.181818181818182
Extended Stay Deluxe - Dallas - Market Center,3.896551724137931
Extended Stay Deluxe - Fort Worth - City View,3.3333333333333335
Extended Stay Deluxe - Fort Worth - Fossil Creek,4.363636363636363
Extended Stay Deluxe - Indianapolis - Airport - W. Southern Ave.,3.903225806451613
Extended Stay Deluxe - Indianapolis - Northwest - I-465,3.5
Extended Stay Deluxe - Jacksonville - Butler Blvd.,4.0
Extended Stay Deluxe - Jacksonville - Deerwood Park,4.0
Extended Stay Deluxe - Memphis - Wolfchase Galleria,2.4
Extended Stay Deluxe - San Antonio - Colonnade,3.7916666666666665
Fairfield Inn & Suites - Phoenix,4.323529411764706
Fairfield Inn & Suites Austin Northwest,4.28
Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,4.195121951219512
Fairfield Inn & Suites Baltimore White Marsh,4.571428571428571
Fairfield Inn & Suites Charlotte Matthews,4.823529411764706
Fairfield Inn & Suites Chicago Downtown,4.533333333333333
Fairfield Inn & Suites Columbus OSU,3.8983050847457625
Fairfield Inn & Suites El Paso,4.447368421052632
Fairfield Inn & Suites Fort Worth I-30 West Near NAS JRB,3.75
Fairfield Inn & Suites Fort Worth University Drive,4.315789473684211
Fairfield Inn & Suites Houston I-10 West / Energy Corridor,4.0
Fairfield Inn & Suites Houston I-45 North,3.2
Fairfield Inn & Suites Houston Intercontinental Airport,4.176470588235294
Fairfield Inn & Suites Indianapolis Airport,4.333333333333333
Fairfield Inn & Suites Indianapolis Downtown,4.516666666666667
Fairfield Inn & Suites Indianapolis East,4.037037037037037
Fairfield Inn & Suites Indianapolis Northwest,3.7777777777777777
Fairfield Inn & Suites Jacksonville Butler Boulevard,4.536585365853658
Fairfield Inn & Suites Jacksonville West/Chaffee Point,4.666666666666667
Fairfield Inn & Suites Memphis,4.2272727272727275
Fairfield Inn & Suites Memphis East,3.9545454545454546
Fairfield Inn & Suites New York Manhattan / Fifth Avenue,4.373333333333333
Fairfield Inn & Suites New York Manhattan/Chelsea,4.51875
Fairfield Inn & Suites San Antonio Downtown/Alamo Plaza,4.0
Fairfield Inn & Suites San Antonio North/Stone Oak,4.583333333333333
Fairfield Inn & Suites San Antonio SeaWorld/Westover Hills,4.30188679245283
Fairfield Inn & Suites San Diego Old Town,4.36144578313253
Fairfield Inn & Suites San Jose Airport,3.7641509433962264
"Fairfield Inn & Suites Washington, DC / Downtown",4.430769230769231
"Fairfield Inn & Suites Washington, DC/New York Avenue",4.0
Fairfield Inn & Suites by Marriott New York Manhattan / Times Square,4.201900237529691
Fairfield Inn Charlotte Arrowood,4.515151515151516
Fairfield Inn Charlotte/Northlake,3.588235294117647
Fairfield Inn Chicago Midway Airport,4.214285714285714
Fairfield Inn Dallas Market Center,3.789473684210526
Fairfield Inn Dallas North,4.7407407407407405
Fairfield Inn Dallas Park Central,4.296296296296297
Fairfield Inn Denver Airport,4.18018018018018
Fairfield Inn Denver Cherry Creek,4.117647058823529
Fairfield Inn Fort Worth Fossil Creek,4.457142857142857
Fairfield Inn Houston / Westchase,4.214285714285714
Fairfield Inn Indianapolis South,3.769230769230769
Fairfield Inn Jacksonville Airport,4.224137931034483
Fairfield Inn Memphis I-240 & Perkins,4.0
Fairfield Inn Philadelphia Airport,3.9834710743801653
Fairfield Inn Phoenix Airport,4.26984126984127
Fairfield Inn Phoenix North,3.9583333333333335
Fairfield Inn San Antonio Airport/North Star Mall,4.382978723404255
Fairfield Inn San Antonio Downtown/Market Square,4.028169014084507
Fairfield Inn and Suites Austin - University Area,4.25
Fairfield Inn and Suites Austin North / Parmer Lane,4.470588235294118
Fairfield Inn and Suites Austin South,4.4
Fairfield Inn and Suites by Marriott Columbus West,4.3478260869565215
Fairmont Battery Wharf,4.489247311827957
Fairmont Chicago Millennium Park,4.154311649016641
"Fairmont Heritage Place, Ghirardelli Square",4.832191780821918
Farmer's Daughter Hotel,4.079691516709511
Fiesta Inn & Suites,2.303030303030303
Figueroa Hotel,3.332129963898917
Fitzgerald Hotel Union Square,3.5042735042735043
Fitzpatrick Grand Central Hotel,4.325806451612904
Fitzpatrick Manhattan,4.396610169491526
Flatiron Hotel,4.161764705882353
Flatotel,3.470505617977528
Foleys Inn,
Fontaine Inn Downtown / Fairgrounds,2.6666666666666665
"Fort Harrison State Park Inn, Golf Resort & Conference Center",3.9411764705882355
Fort Rapids Indoor Waterpark Resort,2.936986301369863
Fort Worth South,3.6666666666666665
Four Points By Sheraton Memphis-Southwind,3.4285714285714284
Four Points by Sheraton,3.8210526315789473
Four Points by Sheraton BWI Airport,4.0456852791878175
Four Points by Sheraton Charlotte,3.7216494845360826
Four Points by Sheraton Chicago Downtown / Magnificent Mile,4.309941520467836
Four Points by Sheraton Columbus Ohio Airport,4.128440366972477
Four Points by Sheraton Denver Southeast,3.5757575757575757
Four Points by Sheraton Downtown Seattle Center,3.9444444444444446
Four Points by Sheraton Houston Hobby Airport,4.492537313432836
Four Points by Sheraton Houston Southwest,3.4552845528455283
"Four Points by Sheraton Houston, Memorial City",4.36734693877551
Four Points by Sheraton Jacksonville Baymeadows,4.285714285714286
Four Points by Sheraton Los Angeles International Airport,3.8759623609923013
Four Points by Sheraton Manhattan Chelsea,3.923240938166311
Four Points by Sheraton Manhattan SoHo Village,4.431472081218274
Four Points by Sheraton Memphis East,3.9423076923076925
Four Points by Sheraton Midtown - Times Square,4.060449050086356
Four Points by Sheraton Philadelphia Airport,3.214689265536723
Four Points by Sheraton Philadelphia City Center,3.7708333333333335
Four Points by Sheraton Philadelphia Northeast,3.8430232558139537
Four Points by Sheraton San Antonio Airport,4.138888888888889
Four Points by Sheraton San Antonio Downtown,4.2272727272727275
Four Points by Sheraton San Antonio Northwest,4.352112676056338
Four Points by Sheraton San Diego,3.5033557046979866
Four Points by Sheraton San Diego Downtown,3.8205128205128207
Four Points by Sheraton San Jose Downtown,3.993333333333333
Four Seasons Baltimore,4.737967914438503
Four Seasons Hotel Austin,4.74120082815735
Four Seasons Hotel Boston,4.767605633802817
Four Seasons Hotel Chicago,4.725108225108225
Four Seasons Hotel Denver,4.723472668810289
Four Seasons Hotel Houston,4.433212996389892
Four Seasons Hotel Los Angeles at Beverly Hills,4.726351351351352
Four Seasons Hotel New York,4.480825958702065
Four Seasons Hotel Philadelphia,4.550976138828633
Four Seasons Hotel San Francisco,4.678947368421053
Four Seasons Hotel Seattle,4.817910447761194
Four Seasons Washington D.C.,4.659574468085107
Francisco Bay Inn,2.8208955223880596
Friendship Hotel,2.1666666666666665
Galleria Garden Hotel/Apartments,5.0
"Galleria Park, a Joie de Vivre hotel",4.476190476190476
Gansevoort Park Avenue NYC,4.293556085918855
Garden Suites Hotel & Resort,3.6666666666666665
Gaslamp Plaza Suites,4.298136645962733
Geary Parkway Motel,4.0095238095238095
George Washington University Inn,4.172972972972973
Georgetown Hill Inn,1.5
Georgetown Inn,4.018518518518518
Georgetown Suites,3.8703703703703702
Georgetown University Hotel and Conference Center,3.641025641025641
German Village Inn,3.05
Gild Hall - A Thompson Hotel,4.171195652173913
Golden Green Hotel,1.4545454545454546
Golden West,1.8333333333333333
Golden West Manor Motel,4.5
Goldstar Inn,2.5
Good Nite Inn Mission Valley,2.25
Good Nite Inn Sea World,3.489130434782609
Good Nite Inn Sylmar,3.30188679245283
Governor's Inn & Suites,2.3846153846153846
Grace Inn Phoenix,3.5
Gramercy Park Hotel,4.3493150684931505
Grand Hyatt DFW,4.695417789757412
Grand Hyatt Denver Downtown,4.377777777777778
Grand Hyatt New York,3.730077120822622
Grand Hyatt San Antonio,4.226980728051392
Grand Hyatt San Francisco,4.190819081908191
Grand Hyatt Seattle,4.5121580547112465
Grand Hyatt Washington,3.915234822451317
Grand Inn & Suites,5.0
Grant Plaza Hotel,3.505338078291815
Great Highway Motor Inn,3.1363636363636362
Great Value Inn,1.5
Greektown Casino Hotel,4.140243902439025
Greenleafe Inn,3.25
Greenway Inn & Suites,1.7916666666666667
Greenwich Hotel,4.619047619047619
Greenwich Inn,3.0
Guest Inn,2.0
GuestHouse International Suites El Paso,4.7
HOTEL 52,1.6666666666666667
HYATT House San Jose/Silicon Valley,4.397058823529412
HYATT house Austin/Arboretum,4.441558441558442
HYATT house Charlotte Airport,4.324324324324325
HYATT house Charlotte Center City,4.5474860335195535
HYATT house Dallas/Lincoln Park,4.0
HYATT house Dallas/Uptown,3.845360824742268
HYATT house Denver Airport,4.549295774647887
HYATT house Houston/Energy Corridor,4.222222222222222
HYATT house Houston/Galleria,3.898550724637681
HYATT house San Diego/Sorrento Mesa,3.966666666666667
Habitat Corporate Suites at Presidential Towers,3.0833333333333335
Habitat Suites Hotel,4.0236220472440944
Halcyon Hotel,3.5977011494252875
Hallmark Inn & Suites,1.75
Hamilton Crowne Plaza Hotel,3.9145833333333333
Hamilton Plaza Hotel,1.6666666666666667
Hampton Inn & Suites,2.75
Hampton Inn & Suites Austin @ The University/Capitol,4.933333333333334
Hampton Inn & Suites Austin Cedar Park - Lakeline,4.583333333333333
Hampton Inn & Suites Austin Downtown,4.187793427230047
Hampton Inn & Suites Baltimore Inner Harbor,4.152709359605911
Hampton Inn & Suites Beach Boulevard/Mayo Clinic Area,4.555555555555555
Hampton Inn & Suites Boston Crosstown Center,4.01
Hampton Inn & Suites Chicago - Downtown,4.673020527859237
Hampton Inn & Suites Columbus Polaris,4.704918032786885
Hampton Inn & Suites Columbus-Easton,4.044943820224719
Hampton Inn & Suites Dallas/Cockrell Hill I-30,4.333333333333333
Hampton Inn & Suites Denver Downtown,4.434782608695652
Hampton Inn & Suites Denver Tech Center,4.529411764705882
Hampton Inn & Suites Denver-Speer Boulevard,4.487804878048781
Hampton Inn & Suites Denver/Airport-Gateway Park,4.481481481481482
Hampton Inn & Suites El Paso West,4.285714285714286
Hampton Inn & Suites Fort Worth Fossil Creek,4.485714285714286
Hampton Inn & Suites Fort Worth-West/I-30,4.260869565217392
Hampton Inn & Suites Ft. Worth Burleson,3.9285714285714284
Hampton Inn & Suites Houston-Bush Intercontinental Airport,4.490196078431373
Hampton Inn & Suites Houston-Cypress Station,4.6
Hampton Inn & Suites Houston-Westchase,4.125
Hampton Inn & Suites Indianapolis-Airport,4.515151515151516
Hampton Inn & Suites Jacksonville - Bartram Park,4.6797385620915035
Hampton Inn & Suites Jacksonville-Airport,4.470588235294118
Hampton Inn & Suites Jacksonville-Southside Blvd-Deerwood Pk,4.6231884057971016
Hampton Inn & Suites Los Angeles/Sherman Oaks,4.138888888888889
Hampton Inn & Suites Memphis - Beale Street,4.556603773584905
Hampton Inn & Suites Memphis-Shady Grove Road,4.519607843137255
Hampton Inn & Suites Phoenix Airport South,4.253731343283582
Hampton Inn & Suites Phoenix North / Happy Valley,4.754098360655738
Hampton Inn & Suites San Antonio-Airport,4.569767441860465
Hampton Inn & Suites San Antonio/Northeast I35,4.4
Hampton Inn & Suites Seattle Downtown,4.445283018867925
Hampton Inn - Brookhollow,4.1875
Hampton Inn 35th St. Empire State Building,4.302872062663186
Hampton Inn And Suites San Jose,4.155555555555556
Hampton Inn Austin - Airport,4.481481481481482
Hampton Inn Austin - Arboretum Northwest,4.7727272727272725
Hampton Inn Austin - North (I-35 & Highway 183),4.27027027027027
Hampton Inn Austin/Airport Area South,4.145161290322581
Hampton Inn Baltimore / White Marsh,4.487179487179487
Hampton Inn Baltimore-Downtown-Convention Center,4.52
Hampton Inn Charlotte - South Park,4.518987341772152
Hampton Inn Charlotte - Uptown,4.5701754385964914
Hampton Inn Columbus Airport,3.441860465116279
Hampton Inn Columbus Hamilton,3.823529411764706
Hampton Inn Columbus West,3.6666666666666665
Hampton Inn Dallas North / I-35 East At Walnut Hill,4.27906976744186
Hampton Inn Denver - International Airport,3.559322033898305
Hampton Inn El Paso-Airport,4.354838709677419
Hampton Inn Ft. Worth - Southwest I-20,4.380952380952381
"Hampton Inn Houston - I-10W, Energy Cor",3.9
Hampton Inn Houston - Near The Galleria,4.088235294117647
Hampton Inn Houston - Willowbrook Mall,4.5625
Hampton Inn Houston Hobby Airport,3.8421052631578947
Hampton Inn Houston Northwest,4.157894736842105
Hampton Inn I-10 West Jacksonville,4.208333333333333
Hampton Inn Indianapolis - NE / Castleton,4.255813953488372
Hampton Inn Indianapolis Dwtn Across from Circle Centre,4.417391304347826
Hampton Inn Indianapolis Northwest - Park 100,4.703703703703703
Hampton Inn Indianapolis-East,3.5714285714285716
Hampton Inn Indianapolis-South,4.242424242424242
Hampton Inn Jacksonville - I-95 South,3.9411764705882355
Hampton Inn Jacksonville East Regency Square,3.65
Hampton Inn Jacksonville-Downtown-I-95,4.3478260869565215
Hampton Inn Jacksonville-I-295 East/Baymeadows,4.7
Hampton Inn Madison Square Garden,4.4071729957805905
Hampton Inn Manhattan / Times Square South,4.364605543710021
Hampton Inn Manhattan Chelsea,4.329768270944742
Hampton Inn Manhattan-SoHo,4.324110671936759
Hampton Inn Memphis - Southwind,3.9583333333333335
Hampton Inn Memphis-Poplar,4.0
Hampton Inn Memphis-Walnut Grove/Baptist Hospital East,4.076923076923077
Hampton Inn New York Seaport / Financial District,4.427906976744186
Hampton Inn Philadelphia Convention Center,4.258793969849246
Hampton Inn Philadelphia International Airport,4.040229885057471
Hampton Inn Phoenix Airport North,4.478260869565218
Hampton Inn Phoenix Midtown (Downtown Area),4.256410256410256
Hampton Inn Phoenix-Biltmore,4.259740259740259
Hampton Inn Phoenix/Anthem,4.675
Hampton Inn San Antonio - Northwoods,4.538461538461538
Hampton Inn San Antonio Downtown (River Walk),4.115384615384615
Hampton Inn San Antonio NW/Sea World Area,3.6
Hampton Inn San Diego - Downtown,4.031746031746032
Hampton Inn San Diego - Kearny Mesa,4.577586206896552
Hampton Inn San Diego Airport / SeaWorld,4.428985507246376
Hampton Inn San Diego/Del Mar,4.104651162790698
Hampton Inn University Place,4.12280701754386
"Hampton Inn Washington, DC-Convention Center",4.437238493723849
Hampton Inn and Suites Charlotte - Arrowood Rd.,3.92
Hampton Inn and Suites Charlotte Airport,4.587786259541985
Hampton Inn and Suites Columbus Downtown,4.3052631578947365
Hampton Inn and Suites Houston Medical Center - Reliant Park,3.7903225806451615
Hampton Inn and Suites North Fort Worth - Alliance Airport,4.548387096774194
Hampton Majestic Chicago Theatre District,4.680357142857143
Handlery Hotel San Diego,3.9497907949790796
Handlery Union Square Hotel,4.189797449362341
Harbor Court Hotel - a Kimpton Hotel,4.422993492407809
Harborside Inn,3.9669260700389106
Harborview Inn and Suites,2.225
Harcourt Hotel,2.0
Hard Rock Hotel Chicago,4.201273885350319
Hard Rock Hotel San Diego,4.376824817518248
Harrington Hotel,3.456953642384106
Hawthorn Suites - Austin South,1.0
Hawthorn Suites By Wyndham Dearborn,2.9411764705882355
Hawthorn Suites by Wyndham - El Paso,3.3796296296296298
Hawthorn Suites by Wyndham Airport Columbus East,3.2169811320754715
"Hawthorn Suites by Wyndham Austin, Riverside Dr",4.5
Hawthorn Suites by Wyndham Charlotte - Executive Center,4.0285714285714285
"Hawthorn Suites by Wyndham Columbus, Keim Circle",3.413793103448276
"Hawthorn Suites by Wyndham Columbus, Zumstein Dr",3.4363636363636365
Hawthorn Suites by Wyndham Dallas Love Field,4.22360248447205
Hawthorn Suites by Wyndham Dallas Park Central,4.435897435897436
Hawthorn Suites by Wyndham San Antonio Northwest Medical Center,4.454545454545454
"Hawthorn Suites by Wyndham San Antonio, E Loop",3.607142857142857
Heart O' Chicago Motel,3.3529411764705883
Heart of Texas Motel,2.111111111111111
Hearthside Extended Stay Studios and Suites,
"Helix, a Kimpton Hotel",4.326259946949602
Henderson's Wharf Inn,4.73224043715847
Herald Square Hotel,3.708148148148148
Heritage Inn - Sea World San Diego,2.795918367346939
Highland Gardens Hotel,2.8541666666666665
Hilgard House Hotel,4.147540983606557
Hill Country Inn & Suites,4.0041322314049586
Hilton Americas - Houston,4.461187214611872
Hilton Anatole,3.915492957746479
Hilton Austin,3.98326359832636
Hilton Austin Airport,3.9139072847682117
Hilton Baltimore,3.8699360341151388
Hilton Boston Back Bay,4.1051829268292686
Hilton Boston Downtown / Financial District,4.0942562592047125
Hilton Boston Logan Airport,4.046478873239437
Hilton Charlotte Center City,3.8906882591093117
Hilton Charlotte Executive Park,4.0701754385964914
Hilton Charlotte University Place,4.557971014492754
Hilton Checkers Hotel - Los Angeles,4.0034246575342465
Hilton Chicago,3.867403314917127
Hilton Chicago O'Hare Airport,3.8874388254486134
Hilton Club New York,4.388059701492537
Hilton Columbus Downtown,4.25
Hilton Columbus at Easton,4.217741935483871
Hilton Columbus/Polaris,4.482456140350878
Hilton Dallas Lincoln Centre,4.131067961165049
Hilton Dallas Park Cities,4.0
Hilton Fort Worth,4.004444444444444
Hilton Garden Inn Austin Downtown/Convention Center,3.7984790874524714
Hilton Garden Inn Austin North,4.325
Hilton Garden Inn Austin Northwest / Arboretum,4.1
Hilton Garden Inn Baltimore / White Marsh,4.583333333333333
Hilton Garden Inn Baltimore Inner Harbor,3.7653061224489797
Hilton Garden Inn Charlotte North,4.148148148148148
Hilton Garden Inn Charlotte Uptown,4.148648648648648
Hilton Garden Inn Charlotte/Ayrsley,4.487804878048781
Hilton Garden Inn Chicago Downtown/Magnificent Mile,4.271317829457364
Hilton Garden Inn Columbus Airport,4.0181818181818185
Hilton Garden Inn Columbus-University Area,4.363636363636363
Hilton Garden Inn Columbus/Polaris,4.424242424242424
Hilton Garden Inn Dallas/Market Center,3.7745098039215685
Hilton Garden Inn Denver Cherry Creek,4.518867924528302
Hilton Garden Inn Denver Downtown,4.502304147465438
Hilton Garden Inn Denver Tech Center,4.117647058823529
Hilton Garden Inn Detroit Downtown,4.119047619047619
