Hotel,Average_Rating
Beverly Laurel Motor Hotel,3.936
Bevonshire Lodge Motel,2.9615384615384617
Biltmore Hotel,4.5
Biltmore Suites Hotel,3.08
Blue Moon Hotel,4.0
Boston Common Hotel and Conference Center,3.4477611940298507
Boston Harbor Hotel,4.218934911242603
Boston Hotel Buckminster,3.6666666666666665
Boston Marriott Copley Place,3.6940476190476192
Boston Marriott Long Wharf,3.6307385229540916
Box Tree Inn,4.0
Bradley Motel,1.0
Braeswood Hotel & Convention Center,
Brentwood Inn,2.6666666666666665
Brickyard Crossing Golf Resort and Inn,2.3333333333333335
Bridgemont Residence Inn,5.0
Bristol Hotel,4.269417475728155
Britt Scripps Inn,4.40625
Broadway Hotel and Hostel,3.658273381294964
Broadway Plaza Hotel,4.146288209606987
Broadway Plaza Motel,2.625
Broadway at Times Square Hotel,4.373711340206185
Brookshire Suites,4.144620811287478
Brookwood Inn - Charlotte,2.75
Buckingham Athletic Club,4.283018867924528
Buckingham Hotel,3.8229665071770333
Budget Host Hempstead Inn,1.0
Budget Host Inn,2.4
Budget Host Inn & Suites,1.8333333333333333
Budget Host Inn Fort Worth,1.0
Budget Inn,2.730769230769231
Budget Inn Capitol,1.0
Budget Inn Charlotte,2.7142857142857144
Budget Inn Hollywood,1.9090909090909092
Budget Inn Motel,1.5
Budget Lodge Downtown Phoenix,4.723320158102767
Budget Lodge Inn & Suites,
Budget Lodge of Austin,1.0
Budget Lodge of Memphis,3.0
Budget Lodge of Phoenix,2.7333333333333334
Budget Suites of America,2.4166666666666665
Budget Suites of America San Antonio,2.588235294117647
Budget Suites of America-Dallas,2.4166666666666665
Budgetel Inn & Suites,3.6486486486486487
Buena Vista Motor Inn,3.960573476702509
Bulfinch Hotel Boston,3.5947521865889214
CLIFT San Francisco,3.4740190880169672
Cabrillo Inn & Suites Airport,3.9705882352941178
Cadillac Hotel,3.450592885375494
California Suites Hotel,3.9
Cambria Suites,4.3538461538461535
Camelot Inn & Suites,5.0
Cameron Motel,1.25
Camino Real El Paso,3.2303030303030305
Camino Real Motel,2.5
Candlewood Suites,3.2222222222222223
Candlewood Suites - Austin Arboretum-Northwest,3.3666666666666667
Candlewood Suites - Austin South,4.027777777777778
Candlewood Suites - Charlotte University,4.243243243243243
Candlewood Suites - Dallas Market Center,4.520408163265306
Candlewood Suites - Dallas by the Galleria,3.875
Candlewood Suites - Fort Worth/Fossil Creek,4.5625
Candlewood Suites - Jacksonville,4.3
Candlewood Suites - San Antonio NW Medical Center,3.3043478260869565
Candlewood Suites DFW South,4.4
Candlewood Suites Dallas Park Central,4.714285714285714
Candlewood Suites East Merril Road,4.0
Candlewood Suites El Paso North,4.769230769230769
Candlewood Suites Houston IAH / Beltway 8,4.3
Candlewood Suites Houston Medical Center,3.5555555555555554
Candlewood Suites Houston NW - Willowbrook,4.923076923076923
Candlewood Suites Houston West,3.7
Candlewood Suites Houston Westchase,3.769230769230769
Candlewood Suites Houston by the Galleria,3.6944444444444446
Candlewood Suites Houston-At Citycentre-Energy Corridor,4.0
Candlewood Suites Houston/Clear Lake,3.7777777777777777
Candlewood Suites I-10 East,4.666666666666667
Candlewood Suites Indianapolis,4.291666666666667
Candlewood Suites Indianapolis Airport,4.05
Candlewood Suites Indianapolis Dwtn Medical Dist,4.228070175438597
Candlewood Suites Indianapolis East,3.727272727272727
Candlewood Suites Indianapolis Northwest,4.615384615384615
Candlewood Suites Memphis,4.0
Candlewood Suites New York City Times Square,4.360146252285192
Candlewood Suites Phoenix,4.375
Candlewood Suites Polaris,3.96
Candlewood Suites San Antonio Downtown,4.611111111111111
Candlewood Suites San Antonio N - Stone Oak Area,3.935483870967742
Candlewood Suites San Antonio NW Near Seaworld,4.0
Candlewoods Suites Medical Center,5.0
Canterbury Hotel,3.980952380952381
Capital Hilton,3.548762736535662
