Hotel,Average_Rating
BEST WESTERN PLUS Lanai Garden Inn and Suites,3.590909090909091
BEST WESTERN PLUS Mikado Hotel,3.0277777777777777
BEST WESTERN PLUS Northwest Inn & Suites,3.0833333333333335
BEST WESTERN PLUS Palo Alto Inn & Suites,4.473684210526316
BEST WESTERN PLUS Pioneer Square Hotel,4.238356164383561
BEST WESTERN PLUS Port Columbus,3.923076923076923
BEST WESTERN PLUS Posada Ana Inn - Medical Center,4.0
BEST WESTERN PLUS Queens Court Hotel,3.0444444444444443
BEST WESTERN PLUS River North Chicago Downtown Hotel,3.8628318584070795
BEST WESTERN PLUS Roundhouse Suites,3.9263157894736844
BEST WESTERN PLUS Royal Palace Inn & Suites,3.625
BEST WESTERN PLUS Sam Houston Inn & Suites,4.0
BEST WESTERN PLUS San Antonio East Inn & Suites,4.25
BEST WESTERN PLUS San Diego / Miramar Hotel,3.838235294117647
BEST WESTERN PLUS Seaport Inn Downtown,4.122065727699531
BEST WESTERN PLUS Sterling Hotel & Suites,3.1951219512195124
BEST WESTERN PLUS Sunset Suites - Riverwalk,4.535714285714286
BEST WESTERN PLUS Tuscan Inn at Fisherman's Wharf,4.053023255813954
BEST WESTERN PLUS Westchase Mini-Suites,4.64
BEST WESTERN Phoenix I-17 MetroCenter Inn,3.863013698630137
BEST WESTERN Plaza Hotel & Suites at Medical Center Houston,3.7115384615384617
BEST WESTERN Plus Cabrillo Garden Inn,3.7017543859649122
BEST WESTERN Plus Envy Hotel,2.682926829268293
BEST WESTERN Plus Hawthorne Terrace Hotel,4.328947368421052
BEST WESTERN Posada Ana Inn-Airport,4.045454545454546
BEST WESTERN Seven Seas,3.141025641025641
BEST WESTERN Suites,3.396551724137931
BEST WESTERN Sunland Park Inn,3.3333333333333335
BEST WESTERN The Hotel California,3.5579937304075235
BEST WESTERN Travelers Inn,3.5
BEST WESTERN University Hotel-Boston/Brighton,3.2058823529411766
BEST WESTERN Windsor Pointe Hotel & Suites,4.45
BEST WESTERN Windsor Suites,3.357142857142857
BEST WESTERN Woodland Hills Inn,3.676056338028169
BEST WESTERN Yacht Harbor Hotel,3.549382716049383
BLVD Hotel & Suites,2.4583333333333335
Bahia Resort Hotel,3.5541666666666667
Balboa Park Inn,4.216748768472907
Baldwin Hotel,3.7266881028938905
Baltimore Marriott Inner Harbor at Camden Yards,4.120535714285714
Baltimore Marriott Waterfront,4.307829181494662
Bar X Motel,1.0
Baroness Hotel,2.4166666666666665
Barton Creek Resort & Spa,4.1313131313131315
Bay Bridge Inn,3.2063492063492065
Bay Club Hotel & Marina,4.235294117647059
Bay Inn and Suites,3.066666666666667
Baymeadows Inn & Suites,1.9333333333333333
Baymont Inn & Suites Austin South,3.0625
Baymont Inn & Suites Dallas Love Field,4.5675675675675675
Baymont Inn & Suites Fort Worth South,3.5294117647058822
Baymont Inn & Suites Houston,3.5625
Baymont Inn & Suites Houston East,3.5
Baymont Inn & Suites Indianapolis South,4.42
Baymont Inn & Suites Indianapolis West,4.28125
Baymont Inn & Suites Memphis East,2.8666666666666667
Baymont Inn Austin North / Austin Highland Mall,2.619047619047619
Baymont Inn Columbus North,2.36144578313253
Baymont Inn Houston Hobby Airport,2.675
Baymont Inn and Suites Charlotte-Airport,2.3461538461538463
Baymont Inn and Suites Columbus at Rickenbacker,3.9482758620689653
Baymont Inn and Suites Denver International Airport,4.25
Baymont Inn and Suites Houston I-45 North,3.0833333333333335
Baymont Inn and Suites Indianapolis,4.25
Baymont San Antonio Wurzbach / Medical Center,2.4571428571428573
Beach Haven Inn,2.819672131147541
Beach Motel,1.85
Beachcomber Shores,2.933333333333333
Beacon Hill Hotel and Bistro,3.7301587301587302
Beacon Hotel & Corporate Quarters,3.9857142857142858
Beck's Motor Lodge,3.226086956521739
Bedford Hotel,3.5107758620689653
Beekman Apartments,1.3333333333333333
Beekman Tower Hotel,3.542
Bel-Air Motel,1.0
Belair Hotel,2.5
Belcaro Motel,3.75
Belltown Inn,3.764367816091954
Bellwood Hotel,2.9
Belmont Hotel,3.63302752293578
Belnord Hotel,2.748427672955975
Beresford Arms,3.818681318681319
Best Hotel,2.0
Best Inn,1.6
Best Inn Hollywood,3.3157894736842106
Best USA Inn,1.0
Best Value Inn & Suites Houston,3.0
Best Value Inn Austin South,2.6
Best Value Inn of San Antonio/Kirby,1.0
Best West Inn Downtown,3.7333333333333334
Best Western PLUS President Hotel at Times Square,3.2524875621890548
Best Western Plus - North Houston Inn & Suites,3.923076923076923
Best Western Plus Denver International Airport Inn & Suites,4.285714285714286
Beverly Garland's Holiday Inn,4.054411764705883
Beverly Hills Plaza Hotel,3.9761904761904763
Beverly Inn,2.303030303030303
Beverly Laurel Motor Hotel,3.466666666666667
Bevonshire Lodge Motel,2.56
Biltmore Hotel,3.5
Biltmore Suites Hotel,2.6530612244897958
Blue Moon Hotel,4.40990990990991
Boston Common Hotel and Conference Center,2.772727272727273
Boston Harbor Hotel,4.661016949152542
Boston Hotel Buckminster,3.1842900302114803
Boston Marriott Copley Place,3.998719590268886
Boston Marriott Long Wharf,4.047210300429184
Box Tree Inn,4.0
Bradley Motel,1.0
Braeswood Hotel & Convention Center,
Brentwood Inn,2.3333333333333335
Brickyard Crossing Golf Resort and Inn,2.6666666666666665
Bridgemont Residence Inn,5.0
Bristol Hotel,4.265789473684211
Britt Scripps Inn,4.655172413793103
Broadway Hotel and Hostel,3.093283582089552
Broadway Plaza Hotel,4.016194331983805
Broadway Plaza Motel,1.8571428571428572
Broadway at Times Square Hotel,3.893150684931507
Brookshire Suites,3.8461538461538463
Brookwood Inn - Charlotte,2.142857142857143
Buckingham Athletic Club,4.3
Buckingham Hotel,3.580487804878049
Budget Host Hempstead Inn,2.0
Budget Host Inn,1.8235294117647058
Budget Host Inn & Suites,1.8
Budget Host Inn Fort Worth,1.0
Budget Inn,2.24
Budget Inn Capitol,1.0
Budget Inn Charlotte,2.5714285714285716
Budget Inn Hollywood,1.5714285714285714
Budget Inn Motel,1.0
Budget Lodge Downtown Phoenix,4.2803347280334725
Budget Lodge Inn & Suites,
Budget Lodge of Austin,1.0
Budget Lodge of Memphis,1.0
Budget Lodge of Phoenix,2.2857142857142856
Budget Suites of America,1.9090909090909092
Budget Suites of America San Antonio,2.8666666666666667
Budget Suites of America-Dallas,2.3333333333333335
Budgetel Inn & Suites,3.2777777777777777
Buena Vista Motor Inn,3.5
Bulfinch Hotel Boston,3.498480243161094
CLIFT San Francisco,3.684150513112885
Cabrillo Inn & Suites Airport,3.4642857142857144
Cadillac Hotel,3.370212765957447
California Suites Hotel,3.311111111111111
Cambria Suites,4.579831932773109
Camelot Inn & Suites,4.5
Cameron Motel,1.0
Camino Real El Paso,3.0264900662251657
Camino Real Motel,2.5
Candlewood Suites,3.111111111111111
Candlewood Suites - Austin Arboretum-Northwest,3.1333333333333333
Candlewood Suites - Austin South,3.727272727272727
Candlewood Suites - Charlotte University,4.0
